Indicator;Country;Forecast;Variant;Pred Value;Obs value;Cal year
TFR;Netherlands;1990;M;1.65;;2005
TFR;Netherlands;1990;M;1.65;;2006
TFR;Netherlands;1990;M;1.65;;2007
TFR;Netherlands;1990;M;1.65;;2008
TFR;Netherlands;1990;M;1.65;;2009
TFR;Netherlands;1990;M;1.65;;2010
TFR;Netherlands;1991;M;1.59;1.61;1991
TFR;Netherlands;1991;M;1.60;1.59;1992
TFR;Netherlands;1991;M;1.62;1.57;1993
TFR;Netherlands;1991;M;1.63;1.57;1994
TFR;Netherlands;1991;M;1.65;1.53;1995
TFR;Netherlands;1991;M;1.67;1.53;1996
TFR;Netherlands;1991;M;1.69;1.56;1997
TFR;Netherlands;1991;M;1.70;1.63;1998
TFR;Netherlands;1991;M;1.72;1.65;1999
TFR;Netherlands;1991;M;1.73;1.72;2000
TFR;Netherlands;1991;M;1.74;1.7;2001
TFR;Netherlands;1991;M;1.76;1.7;2002
TFR;Netherlands;1991;M;1.77;;2003
TFR;Netherlands;1991;M;1.78;;2004
TFR;Netherlands;1991;M;1.78;;2005
TFR;Netherlands;1991;M;1.79;;2006
TFR;Netherlands;1991;M;1.79;;2007
TFR;Netherlands;1991;M;1.80;;2008
TFR;Netherlands;1991;M;1.80;;2009
TFR;Netherlands;1991;M;1.80;;2010
TFR;Netherlands;1992;M;1.59;1.59;1992
TFR;Netherlands;1992;M;1.62;1.57;1993
TFR;Netherlands;1992;M;1.63;1.57;1994
TFR;Netherlands;1992;M;1.65;1.53;1995
TFR;Netherlands;1992;M;1.67;1.53;1996
TFR;Netherlands;1992;M;1.69;1.56;1997
TFR;Netherlands;1992;M;1.70;1.63;1998
TFR;Netherlands;1992;M;1.72;1.65;1999
TFR;Netherlands;1992;M;1.73;1.72;2000
TFR;Netherlands;1992;M;1.74;1.7;2001
TFR;Netherlands;1992;M;1.76;1.7;2002
TFR;Netherlands;1992;M;1.77;;2003
TFR;Netherlands;1992;M;1.78;;2004
TFR;Netherlands;1992;M;1.78;;2005
TFR;Netherlands;1992;M;1.79;;2006
TFR;Netherlands;1992;M;1.79;;2007
TFR;Netherlands;1992;M;1.80;;2008
TFR;Netherlands;1992;M;1.80;;2009
TFR;Netherlands;1992;M;1.80;;2010
TFR;Netherlands;1993;M;1.57;1.57;1993
TFR;Netherlands;1993;M;1.61;1.57;1994
TFR;Netherlands;1993;M;1.64;1.53;1995
TFR;Netherlands;1993;M;1.67;1.53;1996
TFR;Netherlands;1993;M;1.68;1.56;1997
TFR;Netherlands;1993;M;1.70;1.63;1998
TFR;Netherlands;1993;M;1.72;1.65;1999
TFR;Netherlands;1993;M;1.73;1.72;2000
TFR;Netherlands;1993;M;1.74;1.7;2001
TFR;Netherlands;1993;M;1.76;1.7;2002
TFR;Netherlands;1993;M;1.77;;2003
TFR;Netherlands;1993;M;1.78;;2004
TFR;Netherlands;1993;M;1.78;;2005
TFR;Netherlands;1993;M;1.79;;2006
TFR;Netherlands;1993;M;1.79;;2007
TFR;Netherlands;1993;M;1.80;;2008
TFR;Netherlands;1993;M;1.80;;2009
TFR;Netherlands;1993;M;1.80;;2010
TFR;Netherlands;1994;M;1.59;1.57;1994
TFR;Netherlands;1994;M;1.63;1.53;1995
TFR;Netherlands;1994;M;1.66;1.53;1996
TFR;Netherlands;1994;M;1.67;1.56;1997
TFR;Netherlands;1994;M;1.69;1.63;1998
TFR;Netherlands;1994;M;1.71;1.65;1999
TFR;Netherlands;1994;M;1.72;1.72;2000
TFR;Netherlands;1994;M;1.73;1.7;2001
TFR;Netherlands;1994;M;1.74;1.7;2002
TFR;Netherlands;1994;M;1.75;;2003
TFR;Netherlands;1994;M;1.77;;2004
TFR;Netherlands;1994;M;1.77;;2005
TFR;Netherlands;1994;M;1.78;;2006
TFR;Netherlands;1994;M;1.79;;2007
TFR;Netherlands;1994;M;1.79;;2008
TFR;Netherlands;1994;M;1.80;;2009
TFR;Netherlands;1994;M;1.80;;2010
TFR;Netherlands;1995;M;1.51;1.53;1995
TFR;Netherlands;1995;M;1.57;1.53;1996
TFR;Netherlands;1995;M;1.63;1.56;1997
TFR;Netherlands;1995;M;1.69;1.63;1998
TFR;Netherlands;1995;M;1.71;1.65;1999
TFR;Netherlands;1995;M;1.72;1.72;2000
TFR;Netherlands;1995;M;1.73;1.7;2001
TFR;Netherlands;1995;M;1.74;1.7;2002
TFR;Netherlands;1995;M;1.75;;2003
TFR;Netherlands;1995;M;1.77;;2004
TFR;Netherlands;1995;M;1.77;;2005
TFR;Netherlands;1995;M;1.78;;2006
TFR;Netherlands;1995;M;1.79;;2007
TFR;Netherlands;1995;M;1.79;;2008
TFR;Netherlands;1995;M;1.80;;2009
TFR;Netherlands;1995;M;1.80;;2010
TFR;Netherlands;1996;M;1.50;1.53;1996
TFR;Netherlands;1996;M;1.51;1.56;1997
TFR;Netherlands;1996;M;1.52;1.63;1998
TFR;Netherlands;1996;M;1.54;1.65;1999
TFR;Netherlands;1996;M;1.56;1.72;2000
TFR;Netherlands;1996;M;1.57;1.7;2001
TFR;Netherlands;1996;M;1.59;1.7;2002
TFR;Netherlands;1996;M;1.60;;2003
TFR;Netherlands;1996;M;1.61;;2004
TFR;Netherlands;1996;M;1.62;;2005
TFR;Netherlands;1996;M;1.63;;2006
TFR;Netherlands;1996;M;1.64;;2007
TFR;Netherlands;1996;M;1.65;;2008
TFR;Netherlands;1996;M;1.65;;2009
TFR;Netherlands;1996;M;1.66;;2010
TFR;Netherlands;1997;M;1.59;1.56;1997
TFR;Netherlands;1997;M;1.59;1.63;1998
TFR;Netherlands;1997;M;1.59;1.65;1999
TFR;Netherlands;1997;M;1.59;1.72;2000
TFR;Netherlands;1997;M;1.59;1.7;2001
TFR;Netherlands;1997;M;1.59;1.7;2002
TFR;Netherlands;1997;M;1.60;;2003
TFR;Netherlands;1998;M;1.61;1.63;1998
TFR;Netherlands;1998;M;1.63;1.65;1999
TFR;Netherlands;1998;M;1.64;1.72;2000
TFR;Netherlands;1998;M;1.65;1.7;2001
TFR;Netherlands;1998;M;1.66;1.7;2002
TFR;Netherlands;1998;M;1.66;;2003
TFR;Netherlands;1998;M;1.67;;2004
TFR;Netherlands;1998;M;1.67;;2005
TFR;Netherlands;1998;M;1.68;;2006
TFR;Netherlands;1998;M;1.68;;2007
TFR;Netherlands;1998;M;1.68;;2008
TFR;Netherlands;1998;M;1.69;;2009
TFR;Netherlands;1998;M;1.69;;2010
TFR;Netherlands;1999;M;1.64;1.65;1999
TFR;Netherlands;1999;M;1.64;1.72;2000
TFR;Netherlands;1999;M;1.65;1.7;2001
TFR;Netherlands;1999;M;1.66;1.7;2002
TFR;Netherlands;1999;M;1.66;;2003
TFR;Netherlands;1999;M;1.67;;2004
TFR;Netherlands;2000;M;1.72;1.72;2000
TFR;Netherlands;2000;M;1.73;1.7;2001
TFR;Netherlands;2000;M;1.74;1.7;2002
TFR;Netherlands;2000;M;1.75;;2003
TFR;Netherlands;2000;M;1.75;;2004
TFR;Netherlands;2000;M;1.75;;2005
TFR;Netherlands;2000;M;1.76;;2006
TFR;Netherlands;2000;M;1.76;;2007
TFR;Netherlands;2000;M;1.76;;2008
TFR;Netherlands;2000;M;1.75;;2009
TFR;Netherlands;2000;M;1.75;;2010
TFR;Norway;1969;M;2.82;2.70;1969
TFR;Norway;1969;M;2.82;2.50;1970
TFR;Norway;1969;M;2.82;2.49;1971
TFR;Norway;1969;M;2.82;2.38;1972
TFR;Norway;1969;M;2.82;2.23;1973
TFR;Norway;1969;M;2.82;2.13;1974
TFR;Norway;1969;M;2.82;1.98;1975
TFR;Norway;1969;M;2.82;1.86;1976
TFR;Norway;1969;M;2.82;1.75;1977
TFR;Norway;1969;M;2.82;1.77;1978
TFR;Norway;1969;M;2.82;1.75;1979
TFR;Norway;1969;M;2.82;1.72;1980
TFR;Norway;1969;M;2.82;1.70;1981
TFR;Norway;1969;M;2.82;1.71;1982
TFR;Norway;1969;M;2.82;1.66;1983
TFR;Norway;1969;M;2.82;1.66;1984
TFR;Norway;1969;M;2.82;1.68;1985
TFR;Norway;1969;M;2.82;1.71;1986
TFR;Norway;1969;M;2.82;1.74;1987
TFR;Norway;1969;M;2.82;1.84;1988
TFR;Norway;1969;M;2.82;1.89;1989
TFR;Norway;1969;M;2.82;1.93;1990
TFR;Norway;1970;M;2.50;2.50;1970
TFR;Norway;1970;M;2.60;2.49;1971
TFR;Norway;1970;M;2.60;2.38;1972
TFR;Norway;1970;M;2.60;2.23;1973
TFR;Norway;1970;M;2.60;2.13;1974
TFR;Norway;1970;M;2.60;1.98;1975
TFR;Norway;1970;M;2.60;1.86;1976
TFR;Norway;1970;M;2.60;1.75;1977
TFR;Norway;1970;M;2.60;1.77;1978
TFR;Norway;1970;M;2.60;1.75;1979
TFR;Norway;1970;M;2.60;1.72;1980
TFR;Norway;1970;M;2.60;1.70;1981
TFR;Norway;1970;M;2.60;1.71;1982
TFR;Norway;1970;M;2.60;1.66;1983
TFR;Norway;1970;M;2.60;1.66;1984
TFR;Norway;1970;M;2.60;1.68;1985
TFR;Norway;1970;M;2.60;1.71;1986
TFR;Norway;1970;M;2.60;1.74;1987
TFR;Norway;1970;M;2.60;1.84;1988
TFR;Norway;1970;M;2.60;1.89;1989
TFR;Norway;1970;M;2.60;1.93;1990
TFR;Norway;1970;M;2.60;1.92;1991
TFR;Norway;1970;M;2.60;1.88;1992
TFR;Norway;1970;M;2.60;1.86;1993
TFR;Norway;1970;M;2.60;1.87;1994
TFR;Norway;1970;M;2.60;1.87;1995
TFR;Norway;1970;M;2.60;1.89;1996
TFR;Norway;1970;M;2.60;1.86;1997
TFR;Norway;1970;M;2.60;1.81;1998
TFR;Norway;1970;M;2.60;1.85;1999
TFR;Norway;1970;M;2.60;1.85;2000
TFR;Norway;1970;B;2.50;2.50;1970
TFR;Norway;1970;B;2.32;2.49;1971
TFR;Norway;1970;B;2.32;2.38;1972
TFR;Norway;1970;B;2.32;2.23;1973
TFR;Norway;1970;B;2.32;2.13;1974
TFR;Norway;1970;B;2.32;1.98;1975
TFR;Norway;1970;B;2.32;1.86;1976
TFR;Norway;1970;B;2.32;1.75;1977
TFR;Norway;1970;B;2.32;1.77;1978
TFR;Norway;1970;B;2.32;1.75;1979
TFR;Norway;1970;B;2.32;1.72;1980
TFR;Norway;1970;B;2.32;1.70;1981
TFR;Norway;1970;B;2.32;1.71;1982
TFR;Norway;1970;B;2.32;1.66;1983
TFR;Norway;1970;B;2.32;1.66;1984
TFR;Norway;1970;B;2.32;1.68;1985
TFR;Norway;1970;B;2.32;1.71;1986
TFR;Norway;1970;B;2.32;1.74;1987
TFR;Norway;1970;B;2.32;1.84;1988
TFR;Norway;1970;B;2.32;1.89;1989
TFR;Norway;1970;B;2.32;1.93;1990
TFR;Norway;1970;B;2.32;1.92;1991
TFR;Norway;1970;B;2.32;1.88;1992
TFR;Norway;1970;B;2.32;1.86;1993
TFR;Norway;1970;B;2.32;1.87;1994
TFR;Norway;1970;B;2.32;1.87;1995
TFR;Norway;1970;B;2.32;1.89;1996
TFR;Norway;1970;B;2.32;1.86;1997
TFR;Norway;1970;B;2.32;1.81;1998
TFR;Norway;1970;B;2.32;1.85;1999
TFR;Norway;1970;B;2.32;1.85;2000
TFR;Norway;1970;C;2.50;2.50;1970
TFR;Norway;1970;C;2.32;2.49;1971
TFR;Norway;1970;C;2.16;2.38;1972
TFR;Norway;1970;C;2.16;2.23;1973
TFR;Norway;1970;C;2.16;2.13;1974
TFR;Norway;1970;C;2.16;1.98;1975
TFR;Norway;1970;C;2.16;1.86;1976
TFR;Norway;1970;C;2.16;1.75;1977
TFR;Norway;1970;C;2.16;1.77;1978
TFR;Norway;1970;C;2.16;1.75;1979
TFR;Norway;1970;C;2.16;1.72;1980
TFR;Norway;1970;C;2.16;1.70;1981
TFR;Norway;1970;C;2.16;1.71;1982
TFR;Norway;1970;C;2.16;1.66;1983
TFR;Norway;1970;C;2.16;1.66;1984
TFR;Norway;1970;C;2.16;1.68;1985
TFR;Norway;1970;C;2.16;1.71;1986
TFR;Norway;1970;C;2.16;1.74;1987
TFR;Norway;1970;C;2.16;1.84;1988
TFR;Norway;1970;C;2.16;1.89;1989
TFR;Norway;1970;C;2.16;1.93;1990
TFR;Norway;1970;C;2.16;1.92;1991
TFR;Norway;1970;C;2.16;1.88;1992
TFR;Norway;1970;C;2.16;1.86;1993
TFR;Norway;1970;C;2.16;1.87;1994
TFR;Norway;1970;C;2.16;1.87;1995
TFR;Norway;1970;C;2.16;1.89;1996
TFR;Norway;1970;C;2.16;1.86;1997
TFR;Norway;1970;C;2.16;1.81;1998
TFR;Norway;1970;C;2.16;1.85;1999
TFR;Norway;1970;C;2.16;1.85;2000
TFR;Norway;1970;D;2.50;2.50;1970
TFR;Norway;1970;D;2.32;2.49;1971
TFR;Norway;1970;D;2.16;2.38;1972
TFR;Norway;1970;D;2.01;2.23;1973
TFR;Norway;1970;D;2.01;2.13;1974
TFR;Norway;1970;D;2.01;1.98;1975
TFR;Norway;1970;D;2.01;1.86;1976
TFR;Norway;1970;D;2.01;1.75;1977
TFR;Norway;1970;D;2.01;1.77;1978
TFR;Norway;1970;D;2.01;1.75;1979
TFR;Norway;1970;D;2.01;1.72;1980
TFR;Norway;1970;D;2.01;1.70;1981
TFR;Norway;1970;D;2.01;1.71;1982
TFR;Norway;1970;D;2.01;1.66;1983
TFR;Norway;1970;D;2.01;1.66;1984
TFR;Norway;1970;D;2.01;1.68;1985
TFR;Norway;1970;D;2.01;1.71;1986
TFR;Norway;1970;D;2.01;1.74;1987
TFR;Norway;1970;D;2.01;1.84;1988
TFR;Norway;1970;D;2.01;1.89;1989
TFR;Norway;1970;D;2.01;1.93;1990
TFR;Norway;1970;D;2.01;1.92;1991
TFR;Norway;1970;D;2.01;1.88;1992
TFR;Norway;1970;D;2.01;1.86;1993
TFR;Norway;1970;D;2.01;1.87;1994
TFR;Norway;1970;D;2.01;1.87;1995
TFR;Norway;1970;D;2.01;1.89;1996
TFR;Norway;1970;D;2.01;1.86;1997
TFR;Norway;1970;D;2.01;1.81;1998
TFR;Norway;1970;D;2.01;1.85;1999
TFR;Norway;1970;D;2.01;1.85;2000
TFR;Norway;1972;L;2.29;2.38;1972
TFR;Norway;1972;L;2.29;2.23;1973
TFR;Norway;1972;L;2.29;2.13;1974
TFR;Norway;1972;L;2.29;1.98;1975
TFR;Norway;1972;L;2.29;1.86;1976
TFR;Norway;1972;L;2.29;1.75;1977
TFR;Norway;1972;L;2.29;1.77;1978
TFR;Norway;1972;L;2.29;1.75;1979
TFR;Norway;1972;L;2.29;1.72;1980
TFR;Norway;1972;L;2.29;1.70;1981
TFR;Norway;1972;L;2.29;1.71;1982
TFR;Norway;1972;L;2.29;1.66;1983
TFR;Norway;1972;L;2.29;1.66;1984
TFR;Norway;1972;L;2.29;1.68;1985
TFR;Norway;1972;L;2.29;1.71;1986
TFR;Norway;1972;L;2.29;1.74;1987
TFR;Norway;1972;L;2.29;1.84;1988
TFR;Norway;1972;L;2.29;1.89;1989
TFR;Norway;1972;L;2.29;1.93;1990
TFR;Norway;1972;L;2.29;1.92;1991
TFR;Norway;1972;L;2.29;1.88;1992
TFR;Norway;1972;L;2.29;1.86;1993
TFR;Norway;1972;L;2.29;1.87;1994
TFR;Norway;1972;L;2.29;1.87;1995
TFR;Norway;1972;L;2.29;1.89;1996
TFR;Norway;1972;L;2.29;1.86;1997
TFR;Norway;1972;L;2.29;1.81;1998
TFR;Norway;1972;L;2.29;1.85;1999
TFR;Norway;1972;L;2.29;1.85;2000
TFR;Norway;1972;H;2.66;2.38;1972
TFR;Norway;1972;H;2.66;2.23;1973
TFR;Norway;1972;H;2.66;2.13;1974
TFR;Norway;1972;H;2.66;1.98;1975
TFR;Norway;1972;H;2.66;1.86;1976
TFR;Norway;1972;H;2.66;1.75;1977
TFR;Norway;1972;H;2.66;1.77;1978
TFR;Norway;1972;H;2.66;1.75;1979
TFR;Norway;1972;H;2.66;1.72;1980
TFR;Norway;1972;H;2.66;1.70;1981
TFR;Norway;1972;H;2.66;1.71;1982
TFR;Norway;1972;H;2.66;1.66;1983
TFR;Norway;1972;H;2.66;1.66;1984
TFR;Norway;1972;H;2.66;1.68;1985
TFR;Norway;1972;H;2.66;1.71;1986
TFR;Norway;1972;H;2.66;1.74;1987
TFR;Norway;1972;H;2.66;1.84;1988
TFR;Norway;1972;H;2.66;1.89;1989
TFR;Norway;1972;H;2.66;1.93;1990
TFR;Norway;1972;H;2.66;1.92;1991
TFR;Norway;1972;H;2.66;1.88;1992
TFR;Norway;1972;H;2.66;1.86;1993
TFR;Norway;1972;H;2.66;1.87;1994
TFR;Norway;1972;H;2.66;1.87;1995
TFR;Norway;1972;H;2.66;1.89;1996
TFR;Norway;1972;H;2.66;1.86;1997
TFR;Norway;1972;H;2.66;1.81;1998
TFR;Norway;1972;H;2.66;1.85;1999
TFR;Norway;1972;H;2.66;1.85;2000
TFR;Norway;1975;L;1.98;1.98;1975
TFR;Norway;1975;L;1.87;1.86;1976
TFR;Norway;1975;L;1.81;1.75;1977
TFR;Norway;1975;L;1.81;1.77;1978
TFR;Norway;1975;L;1.81;1.75;1979
TFR;Norway;1975;L;1.81;1.72;1980
TFR;Norway;1975;L;1.81;1.70;1981
TFR;Norway;1975;L;1.81;1.71;1982
TFR;Norway;1975;L;1.81;1.66;1983
TFR;Norway;1975;L;1.81;1.66;1984
TFR;Norway;1975;L;1.81;1.68;1985
TFR;Norway;1975;L;1.81;1.71;1986
TFR;Norway;1975;L;1.81;1.74;1987
TFR;Norway;1975;L;1.81;1.84;1988
TFR;Norway;1975;L;1.81;1.89;1989
TFR;Norway;1975;L;1.81;1.93;1990
TFR;Norway;1975;L;1.81;1.92;1991
TFR;Norway;1975;L;1.81;1.88;1992
TFR;Norway;1975;L;1.81;1.86;1993
TFR;Norway;1975;L;1.81;1.87;1994
TFR;Norway;1975;L;1.81;1.87;1995
TFR;Norway;1975;L;1.81;1.89;1996
TFR;Norway;1975;L;1.81;1.86;1997
TFR;Norway;1975;L;1.81;1.81;1998
TFR;Norway;1975;L;1.81;1.85;1999
TFR;Norway;1975;L;1.81;1.85;2000
TFR;Norway;1975;H;2.13;1.98;1975
TFR;Norway;1975;H;2.13;1.86;1976
TFR;Norway;1975;H;2.13;1.75;1977
TFR;Norway;1975;H;2.13;1.77;1978
TFR;Norway;1975;H;2.13;1.75;1979
TFR;Norway;1975;H;2.13;1.72;1980
TFR;Norway;1975;H;2.13;1.70;1981
TFR;Norway;1975;H;2.13;1.71;1982
TFR;Norway;1975;H;2.13;1.66;1983
TFR;Norway;1975;H;2.13;1.66;1984
TFR;Norway;1975;H;2.13;1.68;1985
TFR;Norway;1975;H;2.13;1.71;1986
TFR;Norway;1975;H;2.13;1.74;1987
TFR;Norway;1975;H;2.13;1.84;1988
TFR;Norway;1975;H;2.13;1.89;1989
TFR;Norway;1975;H;2.13;1.93;1990
TFR;Norway;1975;H;2.13;1.92;1991
TFR;Norway;1975;H;2.13;1.88;1992
TFR;Norway;1975;H;2.13;1.86;1993
TFR;Norway;1975;H;2.13;1.87;1994
TFR;Norway;1975;H;2.13;1.87;1995
TFR;Norway;1975;H;2.13;1.89;1996
TFR;Norway;1975;H;2.13;1.86;1997
TFR;Norway;1975;H;2.13;1.81;1998
TFR;Norway;1975;H;2.13;1.85;1999
TFR;Norway;1975;H;2.13;1.85;2000
TFR;Norway;1977;L;1.81;1.75;1977
TFR;Norway;1977;L;1.76;1.77;1978
TFR;Norway;1977;L;1.72;1.75;1979
TFR;Norway;1977;L;1.68;1.72;1980
TFR;Norway;1977;L;1.68;1.70;1981
TFR;Norway;1977;L;1.68;1.71;1982
TFR;Norway;1977;L;1.68;1.66;1983
TFR;Norway;1977;L;1.68;1.66;1984
TFR;Norway;1977;L;1.68;1.68;1985
TFR;Norway;1977;L;1.68;1.71;1986
TFR;Norway;1977;L;1.68;1.74;1987
TFR;Norway;1977;L;1.68;1.84;1988
TFR;Norway;1977;L;1.68;1.89;1989
TFR;Norway;1977;L;1.68;1.93;1990
TFR;Norway;1977;L;1.68;1.92;1991
TFR;Norway;1977;L;1.68;1.88;1992
TFR;Norway;1977;L;1.68;1.86;1993
TFR;Norway;1977;L;1.68;1.87;1994
TFR;Norway;1977;L;1.68;1.87;1995
TFR;Norway;1977;L;1.68;1.89;1996
TFR;Norway;1977;L;1.68;1.86;1997
TFR;Norway;1977;L;1.68;1.81;1998
TFR;Norway;1977;L;1.68;1.85;1999
TFR;Norway;1977;L;1.68;1.85;2000
TFR;Norway;1977;L;1.68;1.78;2001
TFR;Norway;1977;L;1.68;1.75;2002
TFR;Norway;1977;L;1.68;;2003
TFR;Norway;1977;L;1.68;;2004
TFR;Norway;1977;L;1.68;;2005
TFR;Norway;1977;L;1.68;;2006
TFR;Norway;1977;L;1.68;;2007
TFR;Norway;1977;L;1.68;;2008
TFR;Norway;1977;L;1.68;;2009
TFR;Norway;1977;L;1.68;;2010
TFR;Norway;1977;H;1.87;1.75;1977
TFR;Norway;1977;H;1.87;1.77;1978
TFR;Norway;1977;H;1.87;1.75;1979
TFR;Norway;1977;H;1.87;1.72;1980
TFR;Norway;1977;H;1.87;1.70;1981
TFR;Norway;1977;H;1.87;1.71;1982
TFR;Norway;1977;H;1.87;1.66;1983
TFR;Norway;1977;H;1.87;1.66;1984
TFR;Norway;1977;H;1.87;1.68;1985
TFR;Norway;1977;H;1.87;1.71;1986
TFR;Norway;1977;H;1.87;1.74;1987
TFR;Norway;1977;H;1.87;1.84;1988
TFR;Norway;1977;H;1.87;1.89;1989
TFR;Norway;1977;H;1.87;1.93;1990
TFR;Norway;1977;H;1.87;1.92;1991
TFR;Norway;1977;H;1.87;1.88;1992
TFR;Norway;1977;H;1.87;1.86;1993
TFR;Norway;1977;H;1.87;1.87;1994
TFR;Norway;1977;H;1.87;1.87;1995
TFR;Norway;1977;H;1.87;1.89;1996
TFR;Norway;1977;H;1.87;1.86;1997
TFR;Norway;1977;H;1.87;1.81;1998
TFR;Norway;1977;H;1.87;1.85;1999
TFR;Norway;1977;H;1.87;1.85;2000
TFR;Norway;1977;H;1.87;1.78;2001
TFR;Norway;1977;H;1.87;1.75;2002
TFR;Norway;1977;H;1.87;;2003
TFR;Norway;1977;H;1.87;;2004
TFR;Norway;1977;H;1.87;;2005
TFR;Norway;1977;H;1.87;;2006
TFR;Norway;1977;H;1.87;;2007
TFR;Norway;1977;H;1.87;;2008
TFR;Norway;1977;H;1.87;;2009
TFR;Norway;1977;H;1.87;;2010
TFR;Norway;1979;L;1.77;1.75;1979
TFR;Norway;1979;L;1.75;1.72;1980
TFR;Norway;1979;L;1.73;1.70;1981
TFR;Norway;1979;L;1.72;1.71;1982
TFR;Norway;1979;L;1.70;1.66;1983
TFR;Norway;1979;L;1.68;1.66;1984
TFR;Norway;1979;L;1.68;1.68;1985
TFR;Norway;1979;L;1.68;1.71;1986
TFR;Norway;1979;L;1.68;1.74;1987
TFR;Norway;1979;L;1.68;1.84;1988
TFR;Norway;1979;L;1.68;1.89;1989
TFR;Norway;1979;L;1.68;1.93;1990
TFR;Norway;1979;L;1.68;1.92;1991
TFR;Norway;1979;L;1.68;1.88;1992
TFR;Norway;1979;L;1.68;1.86;1993
TFR;Norway;1979;L;1.68;1.87;1994
TFR;Norway;1979;L;1.68;1.87;1995
TFR;Norway;1979;L;1.68;1.89;1996
TFR;Norway;1979;L;1.68;1.86;1997
TFR;Norway;1979;L;1.68;1.81;1998
TFR;Norway;1979;L;1.68;1.85;1999
TFR;Norway;1979;L;1.68;1.85;2000
TFR;Norway;1979;L;1.68;1.78;2001
TFR;Norway;1979;L;1.68;1.75;2002
TFR;Norway;1979;L;1.68;;2003
TFR;Norway;1979;L;1.68;;2004
TFR;Norway;1979;L;1.68;;2005
TFR;Norway;1979;L;1.68;;2006
TFR;Norway;1979;L;1.68;;2007
TFR;Norway;1979;L;1.68;;2008
TFR;Norway;1979;L;1.68;;2009
TFR;Norway;1979;L;1.68;;2010
TFR;Norway;1979;H;1.79;1.75;1979
TFR;Norway;1979;H;1.80;1.72;1980
TFR;Norway;1979;H;1.82;1.70;1981
TFR;Norway;1979;H;1.84;1.71;1982
TFR;Norway;1979;H;1.86;1.66;1983
TFR;Norway;1979;H;1.86;1.66;1984
TFR;Norway;1979;H;1.86;1.68;1985
TFR;Norway;1979;H;1.86;1.71;1986
TFR;Norway;1979;H;1.86;1.74;1987
TFR;Norway;1979;H;1.86;1.84;1988
TFR;Norway;1979;H;1.86;1.89;1989
TFR;Norway;1979;H;1.86;1.93;1990
TFR;Norway;1979;H;1.86;1.92;1991
TFR;Norway;1979;H;1.86;1.88;1992
TFR;Norway;1979;H;1.86;1.86;1993
TFR;Norway;1979;H;1.86;1.87;1994
TFR;Norway;1979;H;1.86;1.87;1995
TFR;Norway;1979;H;1.86;1.89;1996
TFR;Norway;1979;H;1.86;1.86;1997
TFR;Norway;1979;H;1.86;1.81;1998
TFR;Norway;1979;H;1.86;1.85;1999
TFR;Norway;1979;H;1.86;1.85;2000
TFR;Norway;1979;H;1.86;1.78;2001
TFR;Norway;1979;H;1.86;1.75;2002
TFR;Norway;1979;H;1.86;;2003
TFR;Norway;1979;H;1.86;;2004
TFR;Norway;1979;H;1.86;;2005
TFR;Norway;1979;H;1.86;;2006
TFR;Norway;1979;H;1.86;;2007
TFR;Norway;1979;H;1.86;;2008
TFR;Norway;1979;H;1.86;;2009
TFR;Norway;1979;H;1.86;;2010
TFR;Norway;1982;L;1.67;1.71;1982
TFR;Norway;1982;L;1.64;1.66;1983
TFR;Norway;1982;L;1.61;1.66;1984
TFR;Norway;1982;L;1.57;1.68;1985
TFR;Norway;1982;L;1.54;1.71;1986
TFR;Norway;1982;L;1.51;1.74;1987
TFR;Norway;1982;L;1.47;1.84;1988
TFR;Norway;1982;L;1.47;1.89;1989
TFR;Norway;1982;L;1.47;1.93;1990
TFR;Norway;1982;L;1.47;1.92;1991
TFR;Norway;1982;L;1.47;1.88;1992
TFR;Norway;1982;L;1.47;1.86;1993
TFR;Norway;1982;L;1.47;1.87;1994
TFR;Norway;1982;L;1.47;1.87;1995
TFR;Norway;1982;L;1.47;1.89;1996
TFR;Norway;1982;L;1.47;1.86;1997
TFR;Norway;1982;L;1.47;1.81;1998
TFR;Norway;1982;L;1.47;1.85;1999
TFR;Norway;1982;L;1.47;1.85;2000
TFR;Norway;1982;L;1.47;1.78;2001
TFR;Norway;1982;L;1.47;1.75;2002
TFR;Norway;1982;L;1.47;;2003
TFR;Norway;1982;L;1.47;;2004
TFR;Norway;1982;L;1.47;;2005
TFR;Norway;1982;L;1.47;;2006
TFR;Norway;1982;L;1.47;;2007
TFR;Norway;1982;L;1.47;;2008
TFR;Norway;1982;L;1.47;;2009
TFR;Norway;1982;L;1.47;;2010
TFR;Norway;1982;H;1.74;1.71;1982
TFR;Norway;1982;H;1.78;1.66;1983
TFR;Norway;1982;H;1.81;1.66;1984
TFR;Norway;1982;H;1.85;1.68;1985
TFR;Norway;1982;H;1.89;1.71;1986
TFR;Norway;1982;H;1.92;1.74;1987
TFR;Norway;1982;H;1.96;1.84;1988
TFR;Norway;1982;H;1.99;1.89;1989
TFR;Norway;1982;H;2.03;1.93;1990
TFR;Norway;1982;H;2.06;1.92;1991
TFR;Norway;1982;H;2.10;1.88;1992
TFR;Norway;1982;H;2.10;1.86;1993
TFR;Norway;1982;H;2.10;1.87;1994
TFR;Norway;1982;H;2.10;1.87;1995
TFR;Norway;1982;H;2.10;1.89;1996
TFR;Norway;1982;H;2.10;1.86;1997
TFR;Norway;1982;H;2.10;1.81;1998
TFR;Norway;1982;H;2.10;1.85;1999
