"Country","Year","Age","ASFR"
"SWE",1914,25,0.15064
"SWE",1914,26,0.15832
"SWE",1914,27,0.16031
"SWE",1914,28,0.16546
"SWE",1914,29,0.1621
"SWE",1914,30,0.16054
"SWE",1914,31,0.15877
"SWE",1914,32,0.15326
"SWE",1914,33,0.1506
"SWE",1914,34,0.1447
"SWE",1914,35,0.13728
"SWE",1914,36,0.13254
"SWE",1914,37,0.12721
"SWE",1914,38,0.11743
"SWE",1914,39,0.10734
"SWE",1914,40,0.09818
"SWE",1914,41,0.08409
"SWE",1914,42,0.0679
"SWE",1914,43,0.0515
"SWE",1914,44,0.03385
"SWE",1914,45,0.01949
"SWE",1914,46,0.01068
"SWE",1914,47,0.00519
"SWE",1914,48,0.00183
"SWE",1914,49,0.00062
"SWE",1914,50,6e-05
"SWE",1914,51,3e-05
"SWE",1914,52,4e-05
"SWE",1914,53,0
"SWE",1914,54,0
"SWE",1914,55,0
"SWE",1915,12,0
"SWE",1915,13,0
"SWE",1915,14,4e-05
"SWE",1915,15,0.00068
"SWE",1915,16,0.00396
"SWE",1915,17,0.01338
"SWE",1915,18,0.02695
"SWE",1915,19,0.04864
"SWE",1915,20,0.07038
"SWE",1915,21,0.08825
"SWE",1915,22,0.1086
"SWE",1915,23,0.12329
"SWE",1915,24,0.13374
"SWE",1915,25,0.14438
"SWE",1915,26,0.14909
"SWE",1915,27,0.15315
"SWE",1915,28,0.15215
"SWE",1915,29,0.15135
"SWE",1915,30,0.15312
"SWE",1915,31,0.14673
"SWE",1915,32,0.14209
"SWE",1915,33,0.1432
"SWE",1915,34,0.13681
"SWE",1915,35,0.12762
"SWE",1915,36,0.12709
"SWE",1915,37,0.11914
"SWE",1915,38,0.11218
"SWE",1915,39,0.10257
"SWE",1915,40,0.09115
"SWE",1915,41,0.07818
"SWE",1915,42,0.06329
"SWE",1915,43,0.04864
"SWE",1915,44,0.03416
"SWE",1915,45,0.01975
"SWE",1915,46,0.01147
"SWE",1915,47,0.0048
"SWE",1915,48,0.00194
"SWE",1915,49,0.00062
"SWE",1915,50,1e-04
"SWE",1915,51,7e-05
"SWE",1915,52,3e-05
"SWE",1915,53,0
"SWE",1915,54,0
"SWE",1915,55,0
"SWE",1916,12,0
"SWE",1916,13,0
"SWE",1916,14,9e-05
"SWE",1916,15,0.00073
"SWE",1916,16,0.00353
"SWE",1916,17,0.01112
"SWE",1916,18,0.02541
"SWE",1916,19,0.04347
"SWE",1916,20,0.06579
"SWE",1916,21,0.08584
"SWE",1916,22,0.10705
"SWE",1916,23,0.12543
"SWE",1916,24,0.13369
"SWE",1916,25,0.14017
"SWE",1916,26,0.14587
"SWE",1916,27,0.1492
"SWE",1916,28,0.15202
"SWE",1916,29,0.14983
"SWE",1916,30,0.15094
"SWE",1916,31,0.14742
"SWE",1916,32,0.14237
"SWE",1916,33,0.13891
"SWE",1916,34,0.13355
"SWE",1916,35,0.1279
"SWE",1916,36,0.11956
"SWE",1916,37,0.11611
"SWE",1916,38,0.10531
"SWE",1916,39,0.09761
"SWE",1916,40,0.08867
"SWE",1916,41,0.07574
"SWE",1916,42,0.06316
"SWE",1916,43,0.04586
"SWE",1916,44,0.03074
"SWE",1916,45,0.02034
"SWE",1916,46,0.0098
"SWE",1916,47,0.0036
"SWE",1916,48,0.00129
"SWE",1916,49,0.00079
"SWE",1916,50,0.00023
"SWE",1916,51,1e-04
"SWE",1916,52,0
"SWE",1916,53,0
"SWE",1916,54,0
"SWE",1916,55,0
"SWE",1917,12,0
"SWE",1917,13,4e-05
"SWE",1917,14,0.00012
"SWE",1917,15,0.00075
"SWE",1917,16,0.00312
"SWE",1917,17,0.01062
"SWE",1917,18,0.02452
"SWE",1917,19,0.04527
"SWE",1917,20,0.06671
"SWE",1917,21,0.0873
"SWE",1917,22,0.10421
"SWE",1917,23,0.12108
"SWE",1917,24,0.13025
"SWE",1917,25,0.14224
"SWE",1917,26,0.14247
"SWE",1917,27,0.14506
"SWE",1917,28,0.14592
"SWE",1917,29,0.14905
"SWE",1917,30,0.14149
"SWE",1917,31,0.14363
"SWE",1917,32,0.14066
"SWE",1917,33,0.13537
"SWE",1917,34,0.13017
"SWE",1917,35,0.1242
"SWE",1917,36,0.11908
"SWE",1917,37,0.11017
"SWE",1917,38,0.10275
"SWE",1917,39,0.09868
"SWE",1917,40,0.08785
"SWE",1917,41,0.07426
"SWE",1917,42,0.0608
"SWE",1917,43,0.04515
"SWE",1917,44,0.02994
"SWE",1917,45,0.01864
"SWE",1917,46,0.00989
"SWE",1917,47,0.00486
"SWE",1917,48,0.00153
"SWE",1917,49,0.00063
"SWE",1917,50,0.00014
"SWE",1917,51,3e-05
"SWE",1917,52,3e-05
"SWE",1917,53,0
"SWE",1917,54,0
"SWE",1917,55,0
"SWE",1918,12,2e-05
"SWE",1918,13,2e-05
"SWE",1918,14,5e-05
"SWE",1918,15,0.00059
"SWE",1918,16,0.00308
"SWE",1918,17,0.00902
"SWE",1918,18,0.02262
"SWE",1918,19,0.04182
"SWE",1918,20,0.0648
"SWE",1918,21,0.08385
"SWE",1918,22,0.10093
"SWE",1918,23,0.11797
"SWE",1918,24,0.12708
"SWE",1918,25,0.13374
"SWE",1918,26,0.14319
"SWE",1918,27,0.14154
"SWE",1918,28,0.14278
"SWE",1918,29,0.14395
"SWE",1918,30,0.14165
"SWE",1918,31,0.13985
"SWE",1918,32,0.13133
"SWE",1918,33,0.13363
"SWE",1918,34,0.12285
"SWE",1918,35,0.12016
"SWE",1918,36,0.11557
"SWE",1918,37,0.10688
"SWE",1918,38,0.09981
"SWE",1918,39,0.09385
"SWE",1918,40,0.07978
"SWE",1918,41,0.07203
"SWE",1918,42,0.05922
"SWE",1918,43,0.04638
"SWE",1918,44,0.02765
"SWE",1918,45,0.01902
"SWE",1918,46,0.01033
"SWE",1918,47,0.00446
"SWE",1918,48,0.00149
"SWE",1918,49,0.00038
"SWE",1918,50,7e-05
"SWE",1918,51,0
"SWE",1918,52,0
"SWE",1918,53,0
"SWE",1918,54,0
"SWE",1918,55,0
"SWE",1919,12,0
"SWE",1919,13,0
"SWE",1919,14,5e-05
"SWE",1919,15,0.00048
"SWE",1919,16,0.00246
"SWE",1919,17,0.00838
"SWE",1919,18,0.02097
"SWE",1919,19,0.03988
"SWE",1919,20,0.06017
"SWE",1919,21,0.0841
"SWE",1919,22,0.10542
"SWE",1919,23,0.1158
"SWE",1919,24,0.12773
"SWE",1919,25,0.13759
"SWE",1919,26,0.13855
"SWE",1919,27,0.14275
"SWE",1919,28,0.14199
"SWE",1919,29,0.14036
"SWE",1919,30,0.13942
"SWE",1919,31,0.13219
"SWE",1919,32,0.12987
"SWE",1919,33,0.12384
"SWE",1919,34,0.11942
"SWE",1919,35,0.11358
"SWE",1919,36,0.11003
"SWE",1919,37,0.10365
"SWE",1919,38,0.09487
"SWE",1919,39,0.08439
"SWE",1919,40,0.07515
"SWE",1919,41,0.06445
"SWE",1919,42,0.05142
"SWE",1919,43,0.03798
"SWE",1919,44,0.02602
"SWE",1919,45,0.01655
"SWE",1919,46,0.00861
"SWE",1919,47,0.00407
"SWE",1919,48,0.00174
"SWE",1919,49,0.00064
"SWE",1919,50,8e-05
"SWE",1919,51,4e-05
"SWE",1919,52,0
"SWE",1919,53,0
"SWE",1919,54,0
"SWE",1919,55,0
"SWE",1920,12,2e-05
"SWE",1920,13,0
"SWE",1920,14,7e-05
"SWE",1920,15,0.00082
"SWE",1920,16,0.00405
"SWE",1920,17,0.01404
"SWE",1920,18,0.03482
"SWE",1920,19,0.05713
"SWE",1920,20,0.08419
"SWE",1920,21,0.10867
"SWE",1920,22,0.12788
"SWE",1920,23,0.14273
"SWE",1920,24,0.15077
"SWE",1920,25,0.15762
"SWE",1920,26,0.16523
"SWE",1920,27,0.16283
"SWE",1920,28,0.1659
"SWE",1920,29,0.16277
"SWE",1920,30,0.15924
"SWE",1920,31,0.15287
"SWE",1920,32,0.15162
"SWE",1920,33,0.14316
"SWE",1920,34,0.13914
"SWE",1920,35,0.13041
"SWE",1920,36,0.12504
"SWE",1920,37,0.11486
"SWE",1920,38,0.11215
"SWE",1920,39,0.09929
"SWE",1920,40,0.08488
"SWE",1920,41,0.07461
"SWE",1920,42,0.05875
"SWE",1920,43,0.0469
"SWE",1920,44,0.02988
"SWE",1920,45,0.01824
"SWE",1920,46,0.0102
"SWE",1920,47,0.00404
"SWE",1920,48,0.00204
"SWE",1920,49,0.00052
"SWE",1920,50,0.00022
"SWE",1920,51,0
"SWE",1920,52,0
"SWE",1920,53,0
"SWE",1920,54,0
"SWE",1920,55,0
"SWE",1921,12,0
"SWE",1921,13,2e-05
"SWE",1921,14,9e-05
"SWE",1921,15,0.00075
"SWE",1921,16,0.00409
"SWE",1921,17,0.01348
"SWE",1921,18,0.03081
"SWE",1921,19,0.05262
"SWE",1921,20,0.07738
"SWE",1921,21,0.09994
"SWE",1921,22,0.11469
"SWE",1921,23,0.13085
"SWE",1921,24,0.13931
"SWE",1921,25,0.14622
"SWE",1921,26,0.14689
"SWE",1921,27,0.15009
"SWE",1921,28,0.14727
"SWE",1921,29,0.15182
"SWE",1921,30,0.14326
"SWE",1921,31,0.13908
"SWE",1921,32,0.13282
"SWE",1921,33,0.12749
"SWE",1921,34,0.12348
"SWE",1921,35,0.11884
"SWE",1921,36,0.11511
"SWE",1921,37,0.10613
"SWE",1921,38,0.09787
"SWE",1921,39,0.08996
"SWE",1921,40,0.07938
"SWE",1921,41,0.06629
"SWE",1921,42,0.05314
"SWE",1921,43,0.04067
"SWE",1921,44,0.02939
"SWE",1921,45,0.01772
"SWE",1921,46,0.00879
"SWE",1921,47,0.00419
"SWE",1921,48,0.00153
"SWE",1921,49,0.00044
"SWE",1921,50,0.00014
"SWE",1921,51,4e-05
"SWE",1921,52,0
"SWE",1921,53,0
"SWE",1921,54,0
"SWE",1921,55,0
"SWE",1922,12,0
"SWE",1922,13,2e-05
"SWE",1922,14,0.00015
"SWE",1922,15,0.00054
"SWE",1922,16,0.00361
"SWE",1922,17,0.01162
"SWE",1922,18,0.02809
"SWE",1922,19,0.04848
"SWE",1922,20,0.06908
"SWE",1922,21,0.08523
"SWE",1922,22,0.10002
"SWE",1922,23,0.1131
"SWE",1922,24,0.12419
"SWE",1922,25,0.13236
"SWE",1922,26,0.13563
"SWE",1922,27,0.13673
"SWE",1922,28,0.1357
"SWE",1922,29,0.134
"SWE",1922,30,0.12904
"SWE",1922,31,0.12756
"SWE",1922,32,0.12075
"SWE",1922,33,0.12032
"SWE",1922,34,0.11321
"SWE",1922,35,0.10678
"SWE",1922,36,0.10346
"SWE",1922,37,0.09805
"SWE",1922,38,0.09042
"SWE",1922,39,0.08287
"SWE",1922,40,0.07238
"SWE",1922,41,0.06171
"SWE",1922,42,0.04951
"SWE",1922,43,0.03835
"SWE",1922,44,0.02628
"SWE",1922,45,0.01638
"SWE",1922,46,0.00835
"SWE",1922,47,0.00405
"SWE",1922,48,0.00151
"SWE",1922,49,0.00057
"SWE",1922,50,7e-05
"SWE",1922,51,0
"SWE",1922,52,0
"SWE",1922,53,0
"SWE",1922,54,0
"SWE",1922,55,0
"SWE",1923,12,0
"SWE",1923,13,0
"SWE",1923,14,0.00012
"SWE",1923,15,0.00084
"SWE",1923,16,0.0036
"SWE",1923,17,0.01171
"SWE",1923,18,0.02595
"SWE",1923,19,0.04528
"SWE",1923,20,0.0635
"SWE",1923,21,0.08217
"SWE",1923,22,0.09753
"SWE",1923,23,0.10746
"SWE",1923,24,0.11934
"SWE",1923,25,0.12838
"SWE",1923,26,0.13014
"SWE",1923,27,0.12905
"SWE",1923,28,0.1316
"SWE",1923,29,0.13219
"SWE",1923,30,0.12709
"SWE",1923,31,0.12075
"SWE",1923,32,0.12012
"SWE",1923,33,0.1156
"SWE",1923,34,0.1069
"SWE",1923,35,0.10342
"SWE",1923,36,0.09916
"SWE",1923,37,0.09095
"SWE",1923,38,0.08672
"SWE",1923,39,0.07914
"SWE",1923,40,0.06891
"SWE",1923,41,0.06003
"SWE",1923,42,0.04801
"SWE",1923,43,0.0359
"SWE",1923,44,0.02403
"SWE",1923,45,0.01462
"SWE",1923,46,0.0074
"SWE",1923,47,0.00379
"SWE",1923,48,0.00198
"SWE",1923,49,0.00055
"SWE",1923,50,1e-04
"SWE",1923,51,1e-04
"SWE",1923,52,7e-05
"SWE",1923,53,0
"SWE",1923,54,0
"SWE",1923,55,0
"SWE",1924,12,0
"SWE",1924,13,0
"SWE",1924,14,0.00014
"SWE",1924,15,0.00088
"SWE",1924,16,0.00305
"SWE",1924,17,0.01129
"SWE",1924,18,0.02391
"SWE",1924,19,0.04424
"SWE",1924,20,0.0613
"SWE",1924,21,0.07757
"SWE",1924,22,0.09352
"SWE",1924,23,0.1045
"SWE",1924,24,0.1134
"SWE",1924,25,0.12056
"SWE",1924,26,0.12377
"SWE",1924,27,0.12328
"SWE",1924,28,0.12502
"SWE",1924,29,0.12119
"SWE",1924,30,0.12295
"SWE",1924,31,0.11728
"SWE",1924,32,0.11254
"SWE",1924,33,0.10798
"SWE",1924,34,0.10489
"SWE",1924,35,0.09939
"SWE",1924,36,0.09355
"SWE",1924,37,0.0868
"SWE",1924,38,0.08137
"SWE",1924,39,0.07448
"SWE",1924,40,0.06536
"SWE",1924,41,0.05551
"SWE",1924,42,0.04519
"SWE",1924,43,0.0352
"SWE",1924,44,0.02259
"SWE",1924,45,0.01562
"SWE",1924,46,0.00682
"SWE",1924,47,0.0038
"SWE",1924,48,0.00123
"SWE",1924,49,0.00038
"SWE",1924,50,1e-04
"SWE",1924,51,0
"SWE",1924,52,0
"SWE",1924,53,0
"SWE",1924,54,0
"SWE",1924,55,0
"SWE",1925,12,0
"SWE",1925,13,2e-05
"SWE",1925,14,0.00011
"SWE",1925,15,0.00065
"SWE",1925,16,0.00357
"SWE",1925,17,0.0116
"SWE",1925,18,0.02588
"SWE",1925,19,0.0447
"SWE",1925,20,0.06205
"SWE",1925,21,0.07802
"SWE",1925,22,0.09274
"SWE",1925,23,0.10342
"SWE",1925,24,0.11058
"SWE",1925,25,0.11358
"SWE",1925,26,0.11922
"SWE",1925,27,0.12456
"SWE",1925,28,0.12052
"SWE",1925,29,0.11721
"SWE",1925,30,0.11357
"SWE",1925,31,0.11282
"SWE",1925,32,0.11069
"SWE",1925,33,0.10537
"SWE",1925,34,0.10013
"SWE",1925,35,0.09448
"SWE",1925,36,0.08669
"SWE",1925,37,0.08266
"SWE",1925,38,0.07326
"SWE",1925,39,0.06875
"SWE",1925,40,0.0594
"SWE",1925,41,0.05251
"SWE",1925,42,0.04295
"SWE",1925,43,0.03153
"SWE",1925,44,0.02079
"SWE",1925,45,0.01301
"SWE",1925,46,0.00702
"SWE",1925,47,0.00317
"SWE",1925,48,0.0012
"SWE",1925,49,4e-04
"SWE",1925,50,6e-05
"SWE",1925,51,0
"SWE",1925,52,3e-05
"SWE",1925,53,0
"SWE",1925,54,0
"SWE",1925,55,0
"SWE",1926,12,0
"SWE",1926,13,0
"SWE",1926,14,9e-05
"SWE",1926,15,0.00063
"SWE",1926,16,0.0038
"SWE",1926,17,0.01203
"SWE",1926,18,0.02657
"SWE",1926,19,0.04255
"SWE",1926,20,0.06144
"SWE",1926,21,0.07511
"SWE",1926,22,0.08735
"SWE",1926,23,0.09542
"SWE",1926,24,0.10469
"SWE",1926,25,0.11067
"SWE",1926,26,0.11275
"SWE",1926,27,0.11548
"SWE",1926,28,0.11578
"SWE",1926,29,0.11236
"SWE",1926,30,0.10978
"SWE",1926,31,0.10524
"SWE",1926,32,0.10315
"SWE",1926,33,0.09775
"SWE",1926,34,0.0953
"SWE",1926,35,0.08839
"SWE",1926,36,0.08275
"SWE",1926,37,0.07779
"SWE",1926,38,0.07239
"SWE",1926,39,0.06411
"SWE",1926,40,0.05825
"SWE",1926,41,0.05074
"SWE",1926,42,0.03962
"SWE",1926,43,0.02837
"SWE",1926,44,0.01927
"SWE",1926,45,0.01245
"SWE",1926,46,0.00616
"SWE",1926,47,0.00254
"SWE",1926,48,0.00153
"SWE",1926,49,0.00048
"SWE",1926,50,9e-05
"SWE",1926,51,0
"SWE",1926,52,0
"SWE",1926,53,0
"SWE",1926,54,0
"SWE",1926,55,0
"SWE",1927,12,0
"SWE",1927,13,0
"SWE",1927,14,0.00016
"SWE",1927,15,0.00084
"SWE",1927,16,0.00403
"SWE",1927,17,0.01203
"SWE",1927,18,0.02609
"SWE",1927,19,0.04356
"SWE",1927,20,0.06048
"SWE",1927,21,0.07282
"SWE",1927,22,0.0868
"SWE",1927,23,0.0943
"SWE",1927,24,0.09955
"SWE",1927,25,0.10747
"SWE",1927,26,0.1054
"SWE",1927,27,0.11016
"SWE",1927,28,0.10729
"SWE",1927,29,0.10537
"SWE",1927,30,0.10259
"SWE",1927,31,0.1004
"SWE",1927,32,0.09502
"SWE",1927,33,0.0934
"SWE",1927,34,0.08719
"SWE",1927,35,0.08214
"SWE",1927,36,0.07912
"SWE",1927,37,0.07619
"SWE",1927,38,0.06862
"SWE",1927,39,0.06071
"SWE",1927,40,0.05153
"SWE",1927,41,0.04446
"SWE",1927,42,0.03621
"SWE",1927,43,0.02662
"SWE",1927,44,0.0177
"SWE",1927,45,0.01177
"SWE",1927,46,0.00552
"SWE",1927,47,0.00312
"SWE",1927,48,0.00122
"SWE",1927,49,0.00032
"SWE",1927,50,0.00012
"SWE",1927,51,6e-05
"SWE",1927,52,0
"SWE",1927,53,3e-05
"SWE",1927,54,0
"SWE",1927,55,0
"SWE",1928,12,0
"SWE",1928,13,0
"SWE",1928,14,0.00012
"SWE",1928,15,0.00084
"SWE",1928,16,0.00429
"SWE",1928,17,0.0119
"SWE",1928,18,0.02818
"SWE",1928,19,0.04413
"SWE",1928,20,0.06169
"SWE",1928,21,0.07466
"SWE",1928,22,0.08388
"SWE",1928,23,0.09555
"SWE",1928,24,0.09859
"SWE",1928,25,0.10166
"SWE",1928,26,0.10821
"SWE",1928,27,0.1082
"SWE",1928,28,0.10298
"SWE",1928,29,0.10632
"SWE",1928,30,0.10257
"SWE",1928,31,0.09878
"SWE",1928,32,0.09594
"SWE",1928,33,0.09238
"SWE",1928,34,0.08691
"SWE",1928,35,0.07954
"SWE",1928,36,0.07575
"SWE",1928,37,0.0706
"SWE",1928,38,0.0658
"SWE",1928,39,0.05862
"SWE",1928,40,0.05209
"SWE",1928,41,0.04194
"SWE",1928,42,0.03568
"SWE",1928,43,0.02616
"SWE",1928,44,0.01815
"SWE",1928,45,0.01168
"SWE",1928,46,0.00642
"SWE",1928,47,0.00247
"SWE",1928,48,0.00093
"SWE",1928,49,0.00026
"SWE",1928,50,6e-05
"SWE",1928,51,3e-05
"SWE",1928,52,0
"SWE",1928,53,0
"SWE",1928,54,0
"SWE",1928,55,0
"SWE",1929,12,0
"SWE",1929,13,2e-05
"SWE",1929,14,2e-05
"SWE",1929,15,0.00075
"SWE",1929,16,0.00417
"SWE",1929,17,0.01224
"SWE",1929,18,0.02663
"SWE",1929,19,0.04471
"SWE",1929,20,0.05827
"SWE",1929,21,0.07381
"SWE",1929,22,0.08088
"SWE",1929,23,0.08903
"SWE",1929,24,0.09277
"SWE",1929,25,0.09822
"SWE",1929,26,0.09986
"SWE",1929,27,0.10013
"SWE",1929,28,0.10212
"SWE",1929,29,0.09885
"SWE",1929,30,0.09705
"SWE",1929,31,0.09238
"SWE",1929,32,0.0856
"SWE",1929,33,0.08603
"SWE",1929,34,0.08086
"SWE",1929,35,0.07457
"SWE",1929,36,0.06962
"SWE",1929,37,0.06647
"SWE",1929,38,0.05909
"SWE",1929,39,0.05432
"SWE",1929,40,0.04914
"SWE",1929,41,0.03926
"SWE",1929,42,0.03134
"SWE",1929,43,0.02337
"SWE",1929,44,0.01572
"SWE",1929,45,0.00948
"SWE",1929,46,0.00498
"SWE",1929,47,0.00257
"SWE",1929,48,0.00097
"SWE",1929,49,0.00026
"SWE",1929,50,9e-05
"SWE",1929,51,0
"SWE",1929,52,0
"SWE",1929,53,0
"SWE",1929,54,0
"SWE",1929,55,0
"SWE",1930,12,0
"SWE",1930,13,2e-05
"SWE",1930,14,9e-05
"SWE",1930,15,8e-04
"SWE",1930,16,0.00455
"SWE",1930,17,0.01345
"SWE",1930,18,0.02778
"SWE",1930,19,0.04357
"SWE",1930,20,0.06361
"SWE",1930,21,0.07299
"SWE",1930,22,0.08509
"SWE",1930,23,0.09279
"SWE",1930,24,0.09684
"SWE",1930,25,0.09938
"SWE",1930,26,0.10283
"SWE",1930,27,0.09953
"SWE",1930,28,0.10055
"SWE",1930,29,0.09793
"SWE",1930,30,0.09684
"SWE",1930,31,0.09044
"SWE",1930,32,0.08881
"SWE",1930,33,0.08264
"SWE",1930,34,0.07906
"SWE",1930,35,0.07594
"SWE",1930,36,0.07146
"SWE",1930,37,0.0634
"SWE",1930,38,0.05757
"SWE",1930,39,0.05319
"SWE",1930,40,0.0462
"SWE",1930,41,0.03793
"SWE",1930,42,0.02942
"SWE",1930,43,0.02256
"SWE",1930,44,0.01625
"SWE",1930,45,0.00964
"SWE",1930,46,0.00499
"SWE",1930,47,0.00208
"SWE",1930,48,0.00077
"SWE",1930,49,0.00038
"SWE",1930,50,3e-05
"SWE",1930,51,0
"SWE",1930,52,0
"SWE",1930,53,0
"SWE",1930,54,0
"SWE",1930,55,0
"SWE",1931,12,0
"SWE",1931,13,2e-05
"SWE",1931,14,0.00011
"SWE",1931,15,0.00058
"SWE",1931,16,0.00448
"SWE",1931,17,0.01308
"SWE",1931,18,0.02774
"SWE",1931,19,0.04218
"SWE",1931,20,0.06232
"SWE",1931,21,0.07032
"SWE",1931,22,0.0797
"SWE",1931,23,0.08905
"SWE",1931,24,0.09216
"SWE",1931,25,0.09572
"SWE",1931,26,0.097
"SWE",1931,27,0.09941
"SWE",1931,28,0.09902
"SWE",1931,29,0.09539
"SWE",1931,30,0.09207
"SWE",1931,31,0.08959
"SWE",1931,32,0.08547
"SWE",1931,33,0.08
"SWE",1931,34,0.07558
"SWE",1931,35,0.06971
"SWE",1931,36,0.06519
"SWE",1931,37,0.0591
"SWE",1931,38,0.05685
"SWE",1931,39,0.04845
"SWE",1931,40,0.04094
"SWE",1931,41,0.03631
"SWE",1931,42,0.02785
"SWE",1931,43,0.02057
"SWE",1931,44,0.01377
"SWE",1931,45,0.00916
"SWE",1931,46,0.00441
"SWE",1931,47,0.00229
"SWE",1931,48,0.00062
"SWE",1931,49,0.00026
"SWE",1931,50,6e-05
"SWE",1931,51,0.00012
"SWE",1931,52,3e-05
"SWE",1931,53,3e-05
"SWE",1931,54,0
"SWE",1931,55,0
"SWE",1932,12,0
"SWE",1932,13,0
"SWE",1932,14,0.00015
"SWE",1932,15,0.00075
"SWE",1932,16,0.00354
"SWE",1932,17,0.01317
"SWE",1932,18,0.0281
"SWE",1932,19,0.04326
"SWE",1932,20,0.0586
"SWE",1932,21,0.07026
"SWE",1932,22,0.08218
"SWE",1932,23,0.08353
"SWE",1932,24,0.09184
"SWE",1932,25,0.09385
"SWE",1932,26,0.0953
"SWE",1932,27,0.09718
"SWE",1932,28,0.09598
"SWE",1932,29,0.09339
"SWE",1932,30,0.08999
"SWE",1932,31,0.08689
"SWE",1932,32,0.0814
"SWE",1932,33,0.07789
"SWE",1932,34,0.07581
"SWE",1932,35,0.06869
"SWE",1932,36,0.06108
"SWE",1932,37,0.0587
"SWE",1932,38,0.05311
"SWE",1932,39,0.04672
"SWE",1932,40,0.04076
"SWE",1932,41,0.03475
"SWE",1932,42,0.02496
"SWE",1932,43,0.01979
"SWE",1932,44,0.01338
"SWE",1932,45,0.00715
"SWE",1932,46,0.00406
"SWE",1932,47,0.00206
"SWE",1932,48,0.00054
"SWE",1932,49,0.00031
"SWE",1932,50,0.00017
"SWE",1932,51,3e-05
"SWE",1932,52,0
"SWE",1932,53,0
"SWE",1932,54,0
"SWE",1932,55,0
"SWE",1933,12,0
"SWE",1933,13,0
"SWE",1933,14,0.00012
"SWE",1933,15,0.00096
"SWE",1933,16,0.00404
"SWE",1933,17,0.01255
"SWE",1933,18,0.02524
"SWE",1933,19,0.04062
"SWE",1933,20,0.05701
"SWE",1933,21,0.06584
"SWE",1933,22,0.07469
"SWE",1933,23,0.08132
"SWE",1933,24,0.08296
"SWE",1933,25,0.08881
"SWE",1933,26,0.09075
"SWE",1933,27,0.09319
"SWE",1933,28,0.08989
"SWE",1933,29,0.08752
"SWE",1933,30,0.085
"SWE",1933,31,0.0815
"SWE",1933,32,0.07844
"SWE",1933,33,0.07267
"SWE",1933,34,0.06769
"SWE",1933,35,0.06507
"SWE",1933,36,0.05775
"SWE",1933,37,0.05282
"SWE",1933,38,0.04919
"SWE",1933,39,0.04349
"SWE",1933,40,0.0378
"SWE",1933,41,0.03125
"SWE",1933,42,0.02405
"SWE",1933,43,0.01919
"SWE",1933,44,0.01244
"SWE",1933,45,0.00742
"SWE",1933,46,0.00354
"SWE",1933,47,0.00198
"SWE",1933,48,0.00077
"SWE",1933,49,0.00044
"SWE",1933,50,9e-05
"SWE",1933,51,3e-05
"SWE",1933,52,0
"SWE",1933,53,0
"SWE",1933,54,0
"SWE",1933,55,0
"SWE",1934,12,0
"SWE",1934,13,2e-05
"SWE",1934,14,0.00019
"SWE",1934,15,0.00077
"SWE",1934,16,0.00405
"SWE",1934,17,0.01272
"SWE",1934,18,0.02506
"SWE",1934,19,0.0433
"SWE",1934,20,0.0557
"SWE",1934,21,0.06529
"SWE",1934,22,0.07596
"SWE",1934,23,0.07924
"SWE",1934,24,0.08556
"SWE",1934,25,0.08538
"SWE",1934,26,0.09034
"SWE",1934,27,0.09028
"SWE",1934,28,0.08826
"SWE",1934,29,0.08759
"SWE",1934,30,0.08692
"SWE",1934,31,0.08188
"SWE",1934,32,0.07668
"SWE",1934,33,0.07261
"SWE",1934,34,0.06878
"SWE",1934,35,0.06253
"SWE",1934,36,0.05797
"SWE",1934,37,0.05422
"SWE",1934,38,0.04795
"SWE",1934,39,0.04267
"SWE",1934,40,0.03778
"SWE",1934,41,0.02997
"SWE",1934,42,0.02398
"SWE",1934,43,0.01717
"SWE",1934,44,0.0113
"SWE",1934,45,0.0063
"SWE",1934,46,0.00464
"SWE",1934,47,0.00177
"SWE",1934,48,0.00077
"SWE",1934,49,0.00027
"SWE",1934,50,5e-05
"SWE",1934,51,0
"SWE",1934,52,0
"SWE",1934,53,0
"SWE",1934,54,0
"SWE",1934,55,0
"SWE",1935,12,0
"SWE",1935,13,0
"SWE",1935,14,8e-05
"SWE",1935,15,0.00072
"SWE",1935,16,0.00485
"SWE",1935,17,0.01347
"SWE",1935,18,0.02655
"SWE",1935,19,0.04139
"SWE",1935,20,0.05769
"SWE",1935,21,0.07218
"SWE",1935,22,0.07928
"SWE",1935,23,0.08217
"SWE",1935,24,0.08295
"SWE",1935,25,0.09019
"SWE",1935,26,0.09041
"SWE",1935,27,0.09132
"SWE",1935,28,0.08979
"SWE",1935,29,0.08814
"SWE",1935,30,0.08349
"SWE",1935,31,0.08126
"SWE",1935,32,0.07665
"SWE",1935,33,0.07402
"SWE",1935,34,0.0685
"SWE",1935,35,0.06268
"SWE",1935,36,0.05941
"SWE",1935,37,0.04931
"SWE",1935,38,0.04538
"SWE",1935,39,0.04168
"SWE",1935,40,0.03382
"SWE",1935,41,0.02845
"SWE",1935,42,0.02239
"SWE",1935,43,0.01584
"SWE",1935,44,0.01018
"SWE",1935,45,0.00667
"SWE",1935,46,0.00333
"SWE",1935,47,0.00144
"SWE",1935,48,0.00053
"SWE",1935,49,0.00023
"SWE",1935,50,3e-05
"SWE",1935,51,0
"SWE",1935,52,0
"SWE",1935,53,0
"SWE",1935,54,0
"SWE",1935,55,0
"SWE",1936,12,0
