"Year","Age","Births","Country","Exposure"
1904,41,3359.55,"SWE",32123.11
1904,42,2591.65,"SWE",30342.99
1904,43,1971.2,"SWE",30787.29
1904,44,1414.08,"SWE",31658.77
1904,45,792.64,"SWE",31183.06
1904,46,415.61,"SWE",29778.87
1904,47,179.11,"SWE",27306.01
1904,48,73.23,"SWE",26620.67
1904,49,21.77,"SWE",27599.07
1904,50,6.93,"SWE",26936.39
1904,51,0,"SWE",24157.1
1904,52,0.99,"SWE",24436.11
1904,53,0,"SWE",24737.38
1904,54,0,"SWE",25067.33
1904,55,0,"SWE",24439.67
1905,12,0,"SWE",51625.42
1905,13,0.99,"SWE",51610.2
1905,14,8.91,"SWE",52242.13
1905,15,35.64,"SWE",50141.37
1905,16,155.41,"SWE",49804.31
1905,17,518.7,"SWE",50251.4
1905,18,1203.71,"SWE",48959.82
1905,19,2103.52,"SWE",47644.1
1905,20,3187.45,"SWE",45658.38
1905,21,4174.37,"SWE",44232.68
1905,22,4995.97,"SWE",41901.98
1905,23,6002.69,"SWE",41392.39
1905,24,6359.05,"SWE",39843.18
1905,25,7115.33,"SWE",40786.8
1905,26,7200.46,"SWE",39457.88
1905,27,7415.26,"SWE",38995.3
1905,28,7487.53,"SWE",38016.35
1905,29,7146.01,"SWE",36680.6
1905,30,7031.19,"SWE",35695.36
1905,31,6702.54,"SWE",34542.29
1905,32,6376.87,"SWE",33439.48
1905,33,6245.21,"SWE",33156.62
1905,34,5744.33,"SWE",32064.39
1905,35,5226.62,"SWE",30712.2
1905,36,4517.86,"SWE",28265.95
1905,37,4389.17,"SWE",29041.83
1905,38,4668.32,"SWE",31377.09
1905,39,4351.56,"SWE",32934.75
1905,40,3946.69,"SWE",32417.05
1905,41,3427,"SWE",32721.48
1905,42,2735.07,"SWE",31849.68
1905,43,1927.32,"SWE",30089.81
1905,44,1359.12,"SWE",30527.64
1905,45,930.5,"SWE",31386.46
1905,46,444.46,"SWE",30916.16
1905,47,175.21,"SWE",29519.14
1905,48,70.28,"SWE",27063.48
1905,49,20.79,"SWE",26367.21
1905,50,6.93,"SWE",27342.3
1905,51,0,"SWE",26676.64
1905,52,0.99,"SWE",23899.35
1905,53,0,"SWE",24168.2
1905,54,0,"SWE",24436.98
1905,55,0,"SWE",24752.17
1906,12,0,"SWE",52335.78
1906,13,0,"SWE",51379.39
1906,14,2.97,"SWE",51326.35
1906,15,33.65,"SWE",51755.23
1906,16,157.38,"SWE",49427.09
1906,17,564.2,"SWE",48932.91
1906,18,1259.06,"SWE",49271.16
1906,19,2294.42,"SWE",48006.86
1906,20,3359.48,"SWE",46743.01
1906,21,4380.98,"SWE",44882.56
1906,22,5335.17,"SWE",43503.17
1906,23,5957.77,"SWE",41278.78
1906,24,6648.67,"SWE",40848.43
1906,25,6808.04,"SWE",39349.3
1906,26,7566.24,"SWE",40326.05
1906,27,7490.03,"SWE",39068.56
1906,28,7546.45,"SWE",38617.84
1906,29,7240.59,"SWE",37641.41
1906,30,7219.8,"SWE",36349.5
1906,31,6705.09,"SWE",35378.56
1906,32,6492.28,"SWE",34283.54
1906,33,5974.6,"SWE",33173.84
1906,34,5973.61,"SWE",32889.3
1906,35,5501.46,"SWE",31811.49
1906,36,5013.48,"SWE",30481.57
1906,37,4185.98,"SWE",28033.09
1906,38,3975.15,"SWE",28817.24
1906,39,4034.54,"SWE",31141.9
1906,40,3917.74,"SWE",32680.97
1906,41,3289.2,"SWE",32178.45
1906,42,2797.25,"SWE",32438.3
1906,43,1984.6,"SWE",31592.73
1906,44,1353.09,"SWE",29849.94
1906,45,801.76,"SWE",30288.61
1906,46,445.42,"SWE",31123.29
1906,47,206.87,"SWE",30669.83
1906,48,74.24,"SWE",29260.47
1906,49,23.76,"SWE",26807.66
1906,50,1.98,"SWE",26123.16
1906,51,2.97,"SWE",27083
1906,52,0,"SWE",26399.17
1906,53,0,"SWE",23629.43
1906,54,0,"SWE",23892.07
1906,55,0,"SWE",24121.76
1907,12,0,"SWE",53287.74
1907,13,0.99,"SWE",52120.54
1907,14,7.92,"SWE",51130.38
1907,15,38.61,"SWE",50890.29
1907,16,166.33,"SWE",51057.93
1907,17,606.91,"SWE",48610.6
1907,18,1339.55,"SWE",48054.15
1907,19,2374.17,"SWE",48350.21
1907,20,3400.87,"SWE",47161.76
1907,21,4647.35,"SWE",45974.89
1907,22,5471.09,"SWE",44179.85
1907,23,6196.8,"SWE",42913.56
1907,24,6636.39,"SWE",40786.43
1907,25,6970.04,"SWE",40415.42
1907,26,7165.08,"SWE",38929.14
1907,27,7443.29,"SWE",39944.04
1907,28,7546.26,"SWE",38720.3
1907,29,7349.24,"SWE",38266.91
1907,30,7162.11,"SWE",37318.56
1907,31,6876.98,"SWE",36032.65
1907,32,6689.85,"SWE",35113.57
1907,33,6092.85,"SWE",34043.89
1907,34,5776.03,"SWE",32915.68
1907,35,5492.87,"SWE",32642.78
1907,36,5112.68,"SWE",31590.64
1907,37,4526.57,"SWE",30247.36
1907,38,3877.09,"SWE",27831.22
1907,39,3576.11,"SWE",28612.14
1907,40,3594.92,"SWE",30930.98
1907,41,3275.13,"SWE",32439.51
1907,42,2627.63,"SWE",31929.31
1907,43,1963.29,"SWE",32185.13
1907,44,1333.61,"SWE",31349.57
1907,45,760.37,"SWE",29625.97
1907,46,428.7,"SWE",30044.5
1907,47,168.31,"SWE",30869.92
1907,48,64.35,"SWE",30386.96
1907,49,23.76,"SWE",28973.07
1907,50,7.92,"SWE",26556.73
1907,51,0,"SWE",25875.17
1907,52,0.99,"SWE",26807.04
1907,53,0,"SWE",26120.16
1907,54,0,"SWE",23369.29
1907,55,0,"SWE",23603.04
1908,12,0,"SWE",53325.38
1908,13,0,"SWE",53098.6
1908,14,1.98,"SWE",51905.31
1908,15,30.72,"SWE",50739.25
1908,16,195.2,"SWE",50325.6
1908,17,617.29,"SWE",50357.23
1908,18,1385.19,"SWE",47894.1
1908,19,2462.23,"SWE",47307.5
1908,20,3807.79,"SWE",47635.25
1908,21,4908.62,"SWE",46538.3
1908,22,5781.55,"SWE",45386.53
1908,23,6415.68,"SWE",43660.58
1908,24,7015.14,"SWE",42454.39
1908,25,7124.13,"SWE",40406.69
1908,26,7445.16,"SWE",40039.72
1908,27,7178.63,"SWE",38612.7
1908,28,7631.44,"SWE",39642.76
1908,29,7473.9,"SWE",38421.29
1908,30,7312.39,"SWE",37996.32
1908,31,7057.75,"SWE",37022.54
1908,32,6728.79,"SWE",35808.51
1908,33,6133.29,"SWE",34892.34
1908,34,5829.11,"SWE",33821.37
1908,35,5421.87,"SWE",32684.78
1908,36,5189.02,"SWE",32401.45
1908,37,4767.92,"SWE",31372.45
1908,38,4147.65,"SWE",30033.17
1908,39,3350.03,"SWE",27632.1
1908,40,3133.03,"SWE",28431.37
1908,41,2963.6,"SWE",30686.07
1908,42,2573.21,"SWE",32191.69
1908,43,1922.23,"SWE",31656.57
1908,44,1340.61,"SWE",31945.62
1908,45,833.3,"SWE",31113.68
1908,46,420.12,"SWE",29380.95
1908,47,175.38,"SWE",29793.9
1908,48,70.35,"SWE",30588.62
1908,49,23.78,"SWE",30118.16
1908,50,5.95,"SWE",28695.78
1908,51,0,"SWE",26290.1
1908,52,0,"SWE",25604.82
1908,53,0,"SWE",26536.12
1908,54,0,"SWE",25811.87
1908,55,0,"SWE",23090.6
1909,12,0,"SWE",53318.85
1909,13,0,"SWE",53144.59
1909,14,10.89,"SWE",52895.76
1909,15,38.62,"SWE",51568.55
1909,16,187.16,"SWE",50239.45
1909,17,639.73,"SWE",49718.45
1909,18,1538.91,"SWE",49663.92
1909,19,2490.58,"SWE",47223.34
1909,20,3703.68,"SWE",46702.75
1909,21,4921.74,"SWE",47070.09
1909,22,5811.02,"SWE",45977.45
1909,23,6562.65,"SWE",44929.17
1909,24,6953.81,"SWE",43225.2
1909,25,7333.09,"SWE",42088.59
1909,26,7313.29,"SWE",40073.06
1909,27,7511.34,"SWE",39717.6
1909,28,7429.15,"SWE",38331.78
1909,29,7414.29,"SWE",39356.85
1909,30,7240,"SWE",38155.24
1909,31,6962.72,"SWE",37707.78
1909,32,6742.88,"SWE",36814.23
1909,33,6410.14,"SWE",35562.32
1909,34,5971.44,"SWE",34657.1
1909,35,5525.81,"SWE",33594.73
1909,36,5061.37,"SWE",32435.48
1909,37,4837.56,"SWE",32176.14
1909,38,4395.89,"SWE",31148.67
1909,39,3702.69,"SWE",29812.46
1909,40,3072.87,"SWE",27440.96
1909,41,2617.33,"SWE",28236.16
1909,42,2507.41,"SWE",30453.31
1909,43,1876.6,"SWE",31918.92
1909,44,1210.13,"SWE",31415.36
1909,45,828.87,"SWE",31719.76
1909,46,388.19,"SWE",30865.12
1909,47,192.12,"SWE",29164.13
1909,48,64.37,"SWE",29536.52
1909,49,26.74,"SWE",30350.88
1909,50,9.9,"SWE",29832.33
1909,51,0,"SWE",28411.7
1909,52,0,"SWE",26024.37
1909,53,0,"SWE",25354.96
1909,54,0,"SWE",26216.4
1909,55,0,"SWE",25516.43
1910,12,0.99,"SWE",53899.89
1910,13,1.98,"SWE",53184.59
1910,14,6.93,"SWE",52978.68
1910,15,45.55,"SWE",52610.38
1910,16,203.01,"SWE",51046.97
1910,17,674.39,"SWE",49585.16
1910,18,1369.57,"SWE",48958.71
1910,19,2502.46,"SWE",48891.33
1910,20,3600.69,"SWE",46568.03
1910,21,4624.65,"SWE",46140.26
1910,22,5834.78,"SWE",46515.85
1910,23,6407.17,"SWE",45573.4
1910,24,6899.34,"SWE",44470.15
1910,25,7223.17,"SWE",42957.27
1910,26,7315.26,"SWE",41843.38
1910,27,7032.04,"SWE",39861.92
1910,28,7244.95,"SWE",39490.35
1910,29,6934.99,"SWE",38232.4
1910,30,6943.9,"SWE",39225.07
1910,31,6723.07,"SWE",38053.9
1910,32,6529.96,"SWE",37564.89
1910,33,6214.06,"SWE",36567.69
1910,34,5808.04,"SWE",35438.85
1910,35,5491.15,"SWE",34468.25
1910,36,5068.3,"SWE",33418.74
1910,37,4678.12,"SWE",32229.41
1910,38,4309.74,"SWE",32005.28
1910,39,3809.64,"SWE",30995.51
1910,40,3181.8,"SWE",29614.55
1910,41,2487.61,"SWE",27304.14
1910,42,2095.45,"SWE",28075.08
1910,43,1716.17,"SWE",30266.72
1910,44,1240.83,"SWE",31733.74
1910,45,712.02,"SWE",31232.89
1910,46,429.79,"SWE",31525.62
1910,47,176.27,"SWE",30637.64
1910,48,61.4,"SWE",28932.04
1910,49,22.78,"SWE",29296.12
1910,50,1.98,"SWE",30083.6
1910,51,0.99,"SWE",29565.48
1910,52,0,"SWE",28138.75
1910,53,0,"SWE",25777.1
1910,54,0,"SWE",25086.22
1910,55,0,"SWE",25904.67
1911,12,0,"SWE",53788.05
1911,13,0,"SWE",53744.99
1911,14,3.96,"SWE",53013.18
1911,15,38.6,"SWE",52708.2
1911,16,205.85,"SWE",52093.99
1911,17,624.49,"SWE",50395.14
1911,18,1439.98,"SWE",48860.59
1911,19,2479.14,"SWE",48187.69
1911,20,3519.29,"SWE",48207.33
1911,21,4480.27,"SWE",46005.11
1911,22,5438.28,"SWE",45624.44
1911,23,6390.35,"SWE",46079.77
1911,24,6787.21,"SWE",45103.29
1911,25,7158.34,"SWE",44176.66
1911,26,7248.4,"SWE",42642.4
1911,27,7079.16,"SWE",41614.11
1911,28,7029.68,"SWE",39616.94
1911,29,6854.5,"SWE",39389.82
1911,30,6608.08,"SWE",38110.03
1911,31,6611.04,"SWE",39095.77
1911,32,6327.01,"SWE",37884.23
1911,33,6014.27,"SWE",37316.77
1911,34,5836.13,"SWE",36442.04
1911,35,5306.65,"SWE",35233.89
1911,36,5014.69,"SWE",34292.65
1911,37,4638.62,"SWE",33211.15
1911,38,4201.18,"SWE",32034.53
1911,39,3902.3,"SWE",31836.83
1911,40,3186.76,"SWE",30798.96
1911,41,2664.21,"SWE",29426.23
1911,42,1929.87,"SWE",27137
1911,43,1488.47,"SWE",27912.75
1911,44,1098.54,"SWE",30089.65
1911,45,726.42,"SWE",31524.04
1911,46,386.96,"SWE",31049.44
1911,47,166.27,"SWE",31285.06
1911,48,60.37,"SWE",30398.06
1911,49,24.74,"SWE",28685.81
1911,50,4.95,"SWE",29038.12
1911,51,1.98,"SWE",29816.77
1911,52,0,"SWE",29284.61
1911,53,0,"SWE",27840.27
1911,54,0,"SWE",25514.03
1911,55,0,"SWE",24772.06
1912,12,0,"SWE",54869.06
1912,13,0,"SWE",53587.46
1912,14,3.96,"SWE",53531.13
1912,15,54.46,"SWE",52692.04
1912,16,234.65,"SWE",52189.1
1912,17,716.83,"SWE",51466.99
1912,18,1485.14,"SWE",49685.8
1912,19,2510.89,"SWE",48153.24
1912,20,3633.65,"SWE",47526.9
1912,21,4728.7,"SWE",47579.64
1912,22,5285.14,"SWE",45469.68
1912,23,6178.2,"SWE",45116.27
1912,24,6901.96,"SWE",45607.65
1912,25,7194.04,"SWE",44656.82
1912,26,7288.1,"SWE",43746.43
1912,27,7123.75,"SWE",42279.91
1912,28,7087.11,"SWE",41272.96
1912,29,6609.89,"SWE",39344.62
1912,30,6689.09,"SWE",39075.4
1912,31,6153.45,"SWE",37820.32
1912,32,6372.26,"SWE",38830.44
1912,33,6050.48,"SWE",37644.77
1912,34,5843.55,"SWE",37060.64
1912,35,5382.17,"SWE",36186.6
1912,36,5061.37,"SWE",34988.04
1912,37,4665.34,"SWE",34066.05
1912,38,4112.86,"SWE",32965.6
1912,39,3751.48,"SWE",31805.93
1912,40,3293.06,"SWE",31615.72
1912,41,2708.9,"SWE",30553.26
1912,42,2060.39,"SWE",29221.78
1912,43,1376.23,"SWE",26939.09
1912,44,986.14,"SWE",27691.32
1912,45,663.36,"SWE",29849.87
1912,46,391.09,"SWE",31292.37
1912,47,165.35,"SWE",30811.78
1912,48,70.3,"SWE",31037.15
1912,49,26.73,"SWE",30136.49
1912,50,6.93,"SWE",28433.76
1912,51,0.99,"SWE",28778.75
1912,52,0,"SWE",29541.02
1912,53,0,"SWE",28969.28
1912,54,0,"SWE",27539.61
1912,55,0,"SWE",25204.67
1913,12,0,"SWE",55883.58
1913,13,0,"SWE",54667.31
1913,14,5.94,"SWE",53393.81
1913,15,40.61,"SWE",53222.65
1913,16,200.07,"SWE",52206.11
1913,17,675.48,"SWE",51540.02
1913,18,1472.78,"SWE",50742.4
1913,19,2524.63,"SWE",48974.12
1913,20,3495.26,"SWE",47471.06
1913,21,4705.57,"SWE",46911.79
1913,22,5495.94,"SWE",46988.44
1913,23,5957.48,"SWE",44968.58
1913,24,6636.92,"SWE",44668.57
1913,25,7031.12,"SWE",45114.74
1913,26,7030.13,"SWE",44251.54
1913,27,7116.3,"SWE",43367.68
1913,28,7113.33,"SWE",41949.5
1913,29,6651.78,"SWE",40961.07
1913,30,6382.38,"SWE",39034.45
1913,31,6324.94,"SWE",38790.8
1913,32,6022.85,"SWE",37555.95
1913,33,5751.47,"SWE",38576.7
1913,34,5488.02,"SWE",37376.97
1913,35,5301.81,"SWE",36813.05
1913,36,4979.92,"SWE",35929.65
1913,37,4652.09,"SWE",34745.83
1913,38,4049.9,"SWE",33842.73
1913,39,3675.52,"SWE",32759.84
1913,40,3135.73,"SWE",31592.56
1913,41,2641.5,"SWE",31374.03
1913,42,2077.94,"SWE",30344.68
1913,43,1509.43,"SWE",29008.58
1913,44,910.21,"SWE",26753.07
1913,45,569.5,"SWE",27477.62
1913,46,341.7,"SWE",29627.95
1913,47,148.57,"SWE",31057.64
1913,48,53.48,"SWE",30560.95
1913,49,20.8,"SWE",30778.63
1913,50,5.94,"SWE",29855.66
1913,51,0.99,"SWE",28171.06
1913,52,1.98,"SWE",28507.4
1913,53,0,"SWE",29229.59
1913,54,0,"SWE",28667.44
1913,55,0,"SWE",27223.76
1914,12,0.99,"SWE",56528.38
1914,13,0,"SWE",55690.06
1914,14,5.95,"SWE",54477.72
1914,15,40.62,"SWE",53125.88
1914,16,216.99,"SWE",52803.09
1914,17,706.47,"SWE",51609.58
1914,18,1598.22,"SWE",50916.83
1914,19,2690.13,"SWE",50095.79
1914,20,3675.02,"SWE",48358.09
1914,21,4560.83,"SWE",46928.81
1914,22,5381.24,"SWE",46376.21
1914,23,6213.55,"SWE",46522.71
1914,24,6332.45,"SWE",44557.3
1914,25,6664.38,"SWE",44241.91
1914,26,7080.53,"SWE",44722.92
1914,27,7035.94,"SWE",43890.45
1914,28,7118.18,"SWE",43020.04
1914,29,6746.62,"SWE",41619.38
1914,30,6527.64,"SWE",40660.23
1914,31,6149.14,"SWE",38729.8
1914,32,5899.45,"SWE",38493.89
1914,33,5616.07,"SWE",37291.08
1914,34,5542.75,"SWE",38304.18
1914,35,5094.89,"SWE",37114.43
1914,36,4847.18,"SWE",36571.07
1914,37,4537.05,"SWE",35664.89
1914,38,4052.53,"SWE",34508.87
1914,39,3609.62,"SWE",33628.87
1914,40,3195.45,"SWE",32546.54
1914,41,2637.61,"SWE",31364.81
1914,42,2114.45,"SWE",31139.92
1914,43,1550.66,"SWE",30110.35
1914,44,974.99,"SWE",28802.86
1914,45,517.22,"SWE",26544.43
1914,46,291.31,"SWE",27277.53
1914,47,152.59,"SWE",29408.18
1914,48,56.48,"SWE",30795.68
1914,49,18.83,"SWE",30315.88
1914,50,1.98,"SWE",30509.11
1914,51,0.99,"SWE",29574.56
1914,52,0.99,"SWE",27906.85
1914,53,0,"SWE",28202.65
1914,54,0,"SWE",28921.15
1914,55,0,"SWE",28336.57
1915,12,0,"SWE",56201.04
1915,13,0,"SWE",56352.26
1915,14,1.98,"SWE",55487.76
1915,15,36.67,"SWE",54242.69
1915,16,209.1,"SWE",52770.14
1915,17,700.63,"SWE",52356.15
1915,18,1379.45,"SWE",51183.62
1915,19,2453.68,"SWE",50447.68
1915,20,3492.23,"SWE",49619.51
1915,21,4229.52,"SWE",47928.39
1915,22,5056,"SWE",46554.4
1915,23,5671.4,"SWE",45999.32
1915,24,6174.82,"SWE",46170.28
1915,25,6382.93,"SWE",44208.1
1915,26,6551.4,"SWE",43942.57
1915,27,6800.13,"SWE",44400.86
1915,28,6624.73,"SWE",43540.51
1915,29,6468.15,"SWE",42735.45
1915,30,6329.42,"SWE",41336.39
1915,31,5922.12,"SWE",40361.34
1915,32,5467.26,"SWE",38477.94
1915,33,5474.2,"SWE",38228.29
1915,34,5069.88,"SWE",37056.66
1915,35,4856.81,"SWE",38055.73
1915,36,4687.36,"SWE",36881.02
1915,37,4326.64,"SWE",36316.34
1915,38,3972.86,"SWE",35416.53
1915,39,3516.01,"SWE",34278.92
1915,40,3044.3,"SWE",33398.44
1915,41,2526.02,"SWE",32310.04
1915,42,1970.08,"SWE",31127.85
1915,43,1502.33,"SWE",30884.54
1915,44,1020.71,"SWE",29881.6
1915,45,564.86,"SWE",28598.28
1915,46,302.25,"SWE",26342.24
1915,47,129.82,"SWE",27055.44
1915,48,56.49,"SWE",29165.05
1915,49,18.83,"SWE",30542.02
1915,50,2.97,"SWE",30064.93
1915,51,1.98,"SWE",30222.18
1915,52,0.99,"SWE",29313.4
1915,53,0,"SWE",27616.66
1915,54,0,"SWE",27913.72
1915,55,0,"SWE",28593.78
1916,12,0,"SWE",55906.35
1916,13,0,"SWE",56054.84
1916,14,4.95,"SWE",56168.35
1916,15,40.6,"SWE",55257.07
1916,16,190.15,"SWE",53933.53
1916,17,582.32,"SWE",52360.5
1916,18,1320.12,"SWE",51949.08
1916,19,2206.48,"SWE",50754.34
1916,20,3290.9,"SWE",50022.33
1916,21,4222.81,"SWE",49195.33
1916,22,5093.31,"SWE",47580.03
1916,23,5799.43,"SWE",46237.17
1916,24,6111.38,"SWE",45712.62
1916,25,6426.31,"SWE",45846.93
1916,26,6408.48,"SWE",43932.37
1916,27,6515.44,"SWE",43667.76
1916,28,6706.58,"SWE",44116.47
1916,29,6483.75,"SWE",43275.45
1916,30,6411.46,"SWE",42476.05
1916,31,6055.92,"SWE",41079.94
1916,32,5716.24,"SWE",40151.73
1916,33,5314.16,"SWE",38254.77
1916,34,5078.46,"SWE",38027.06
1916,35,4714.01,"SWE",36856.35
1916,36,4522.88,"SWE",37830.77
1916,37,4257.47,"SWE",36667.42
1916,38,3801.91,"SWE",36103.06
1916,39,3437.47,"SWE",35217.09
1916,40,3020.53,"SWE",34065.97
1916,41,2513.48,"SWE",33187.23
1916,42,2027.22,"SWE",32094.58
1916,43,1418.17,"SWE",30926.63
1916,44,942.8,"SWE",30673.64
1916,45,604.11,"SWE",29700.47
1916,46,278.29,"SWE",28399.35
1916,47,94.08,"SWE",26144.96
1916,48,34.66,"SWE",26857.79
1916,49,22.78,"SWE",28938.92
1916,50,6.93,"SWE",30312.08
1916,51,2.97,"SWE",29783.21
1916,52,0,"SWE",29977.69
1916,53,0,"SWE",29038.4
1916,54,0,"SWE",27348.67
1916,55,0,"SWE",27616.46
1917,12,0,"SWE",56456.69
1917,13,1.98,"SWE",55782.56
1917,14,6.95,"SWE",55881.77
1917,15,41.68,"SWE",55933.76
1917,16,171.67,"SWE",54974.24
1917,17,568.6,"SWE",53560.09
1917,18,1273.14,"SWE",51918.49
1917,19,2332.93,"SWE",51532.52
1917,20,3358.99,"SWE",50349.79
1917,21,4330.46,"SWE",49604.59
1917,22,5091.57,"SWE",48861.05
1917,23,5726.65,"SWE",47297.66
1917,24,5984.65,"SWE",45948.15
1917,25,6466.91,"SWE",45464.06
1917,26,6494.7,"SWE",45586.03
1917,27,6336.92,"SWE",43685.19
1917,28,6339.9,"SWE",43448.41
1917,29,6539.35,"SWE",43873.52
1917,30,6088.84,"SWE",43033.29
1917,31,6066.02,"SWE",42233.97
1917,32,5749.47,"SWE",40875.92
1917,33,5409.11,"SWE",39958.31
1917,34,4956.61,"SWE",38076.6
1917,35,4700.59,"SWE",37847.43
1917,36,4364.2,"SWE",36650.34
1917,37,4144.9,"SWE",37623.28
1917,38,3746.98,"SWE",36466.77
1917,39,3543.56,"SWE",35910.48
1917,40,3077.17,"SWE",35027.12
1917,41,2515.52,"SWE",33872.28
1917,42,2005.47,"SWE",32983.74
1917,43,1440.84,"SWE",31915.47
1917,44,919.88,"SWE",30720.52
1917,45,567.6,"SWE",30453.35
1917,46,291.74,"SWE",29508.5
1917,47,136.94,"SWE",28201.63
1917,48,39.69,"SWE",25974.96
1917,49,16.87,"SWE",26669.89
1917,50,3.97,"SWE",28732.88
1917,51,0.99,"SWE",30061.59
1917,52,0.99,"SWE",29554.16
1917,53,0,"SWE",29724.26
1917,54,0,"SWE",28748.62
1917,55,0,"SWE",27054.43
1918,12,0.99,"SWE",57141.39
1918,13,0.99,"SWE",56239.28
1918,14,2.97,"SWE",55532.11
1918,15,32.66,"SWE",55586.38
1918,16,171.22,"SWE",55552.28
1918,17,491.9,"SWE",54529.64
1918,18,1199.55,"SWE",53034.7
1918,19,2149.69,"SWE",51409.37
1918,20,3305.7,"SWE",51011.76
1918,21,4178.64,"SWE",49835.31
1918,22,4958.55,"SWE",49128.48
1918,23,5701.83,"SWE",48331.76
1918,24,5946.3,"SWE",46791.22
1918,25,6082.88,"SWE",45483.22
1918,26,6439.18,"SWE",44968.45
1918,27,6379.8,"SWE",45075.6
1918,28,6171.95,"SWE",43226.76
1918,29,6191.75,"SWE",43014.56
1918,30,6151.17,"SWE",43424.85
1918,31,5957.18,"SWE",42598.26
1918,32,5492.01,"SWE",41819.74
1918,33,5409.86,"SWE",40482.51
1918,34,4867.49,"SWE",39620.58
1918,35,4534.94,"SWE",37740.97
1918,36,4334.03,"SWE",37500.5
1918,37,3883.7,"SWE",36336.11
1918,38,3723.36,"SWE",37303.2
1918,39,3393.78,"SWE",36160.7
1918,40,2842.5,"SWE",35629.13
1918,41,2502.04,"SWE",34735.99
1918,42,1989.36,"SWE",33591.2
1918,43,1517.26,"SWE",32712.29
1918,44,874.92,"SWE",31645.11
1918,45,578.99,"SWE",30437.23
1918,46,311.76,"SWE",30189.98
1918,47,130.64,"SWE",29259.59
1918,48,41.57,"SWE",27954.94
1918,49,9.9,"SWE",25740.81
1918,50,1.98,"SWE",26423.87
1918,51,0,"SWE",28474.73
1918,52,0,"SWE",29793.64
1918,53,0,"SWE",29240.3
1918,54,0,"SWE",29386.61
1918,55,0,"SWE",28379.57
1919,12,0,"SWE",57493.78
1919,13,0,"SWE",56914.95
1919,14,2.97,"SWE",55997.26
1919,15,26.76,"SWE",55251.85
1919,16,135.78,"SWE",55203.26
1919,17,461.87,"SWE",55090.3
1919,18,1132.86,"SWE",54031.6
1919,19,2094.26,"SWE",52515.57
1919,20,3061.6,"SWE",50880.71
1919,21,4248.97,"SWE",50520.53
1919,22,5200.45,"SWE",49331.68
1919,23,5626.64,"SWE",48589.18
1919,24,6107.34,"SWE",47813.68
1919,25,6372.96,"SWE",46317.41
1919,26,6230.24,"SWE",44968.36
1919,27,6349.17,"SWE",44478.87
1919,28,6332.32,"SWE",44595.67
1919,29,6002.28,"SWE",42764.76
1919,30,5933.89,"SWE",42560.21
1919,31,5685.12,"SWE",43006.25
1919,32,5477.97,"SWE",42180.44
1919,33,5127.11,"SWE",41400.21
1919,34,4791.12,"SWE",40119.97
1919,35,4457.11,"SWE",39243.11
1919,36,4115.17,"SWE",37400.32
1919,37,3853.51,"SWE",37178.02
1919,38,3418.4,"SWE",36033.73
1919,39,3121.07,"SWE",36983.84
1919,40,2695.87,"SWE",35874.34
1919,41,2276.62,"SWE",35323.94
1919,42,1771.15,"SWE",34441.71
1919,43,1265.67,"SWE",33328.64
1919,44,844.44,"SWE",32454.25
1919,45,519.35,"SWE",31388.62
1919,46,259.68,"SWE",30160.43
1919,47,121.91,"SWE",29936.91
1919,48,50.55,"SWE",29005.95
1919,49,17.84,"SWE",27699.74
1919,50,1.98,"SWE",25492.6
1919,51,0.99,"SWE",26155.86
1919,52,0,"SWE",28194.04
1919,53,0,"SWE",29459.93
1919,54,0,"SWE",28901.76
1919,55,0,"SWE",29001.71
1920,12,0.99,"SWE",58204.66
1920,13,0,"SWE",57333.45
1920,14,3.97,"SWE",56744.01
1920,15,45.66,"SWE",55764.84
1920,16,222.34,"SWE",54943.12
1920,17,769.25,"SWE",54803.06
1920,18,1901.79,"SWE",54612.16
1920,19,3059.14,"SWE",53551.15
1920,20,4381.26,"SWE",52037.52
1920,21,5489.97,"SWE",50521.6
1920,22,6412.08,"SWE",50143.03
1920,23,6984.8,"SWE",48937.58
1920,24,7276.62,"SWE",48264.61
1920,25,7504.91,"SWE",47615.08
1920,26,7620.05,"SWE",46116.83
1920,27,7290.51,"SWE",44773.5
1920,28,7368.93,"SWE",44416.91
1920,29,7240.88,"SWE",44484.35
1920,30,6794.22,"SWE",42666.57
1920,31,6488.51,"SWE",42444.91
1920,32,6507.37,"SWE",42919.29
1920,33,6025.96,"SWE",42093.83
1920,34,5741.09,"SWE",41262.53
1920,35,5214.03,"SWE",39980.34
1920,36,4886.48,"SWE",39080.54
1920,37,4274.06,"SWE",37210.68
1920,38,4149.98,"SWE",37003.64
1920,39,3555.43,"SWE",35807.84
1920,40,3114.72,"SWE",36694.84
1920,41,2663.1,"SWE",35692.84
1920,42,2061.59,"SWE",35088.36
1920,43,1606.99,"SWE",34266.63
1920,44,988.61,"SWE",33085.23
1920,45,587.61,"SWE",32213.25
1920,46,317.63,"SWE",31152.87
1920,47,121.09,"SWE",29963.92
1920,48,60.55,"SWE",29736.77
1920,49,14.89,"SWE",28735.31
1920,50,5.96,"SWE",27457.92
1920,51,0,"SWE",25244.06
1920,52,0,"SWE",25895.28
1920,53,0,"SWE",27918.32
1920,54,0,"SWE",29113.56
1920,55,0,"SWE",28536.36
1921,12,0,"SWE",58706.68
1921,13,0.99,"SWE",58036.57
1921,14,4.95,"SWE",57153.51
1921,15,42.56,"SWE",56499.67
