"Country","Year","Age","ASFR","ASFR1","ASFR2","ASFR3","ASFR4","ASFR5p"
"NOR",1973,30,0.0973,0.01527,0.03695,0.02955,0.01079,0.00475
"NOR",1973,31,0.08613,0.01369,0.02838,0.0268,0.01139,0.00586
"NOR",1973,32,0.07361,0.00949,0.0209,0.02592,0.01229,0.00502
"NOR",1973,33,0.06423,0.00715,0.0175,0.02174,0.01135,0.0065
"NOR",1973,34,0.0539,0.00548,0.01317,0.0186,0.01001,0.00664
"NOR",1973,35,0.04402,0.0045,0.00974,0.0138,0.01,0.00599
"NOR",1973,36,0.03925,0.00337,0.00803,0.01182,0.00908,0.00696
"NOR",1973,37,0.02928,0.00234,0.00474,0.00864,0.00704,0.00651
"NOR",1973,38,0.02515,0.00208,0.00415,0.00629,0.00624,0.0064
"NOR",1973,39,0.01807,0.00156,0.00318,0.0041,0.0041,0.00513
"NOR",1973,40,0.01377,0.00093,0.0017,0.00366,0.00315,0.00434
"NOR",1973,41,0.01019,0.00089,0.00124,0.00203,0.00267,0.00337
"NOR",1973,42,0.00668,0.00042,0.00099,0.00141,0.00169,0.00217
"NOR",1973,43,0.00382,5e-05,0.00033,0.00053,0.00086,0.00205
"NOR",1973,44,0.00207,5e-05,0.00024,0.00042,0.00071,0.00066
"NOR",1973,45,0.00143,5e-05,0.00019,0.00028,0.00042,0.00051
"NOR",1973,46,0.00022,0,0,0,9e-05,0.00013
"NOR",1973,47,0.00031,0,4e-05,4e-05,0,0.00022
"NOR",1973,48,9e-05,0,0,4e-05,0,4e-05
"NOR",1973,49,0,0,0,0,0,0
"NOR",1973,50,0,0,0,0,0,0
"NOR",1973,51,0,0,0,0,0,0
"NOR",1973,52,0,0,0,0,0,0
"NOR",1973,53,0,0,0,0,0,0
"NOR",1973,54,0,0,0,0,0,0
"NOR",1973,55,0,0,0,0,0,0
"NOR",1974,12,0,0,0,0,0,0
"NOR",1974,13,0,0,0,0,0,0
"NOR",1974,14,2e-04,2e-04,0,0,0,0
"NOR",1974,15,0.00123,0.00117,7e-05,0,0,0
"NOR",1974,16,0.00955,0.00935,2e-04,0,0,0
"NOR",1974,17,0.03569,0.03477,0.00092,0,0,0
"NOR",1974,18,0.0669,0.06116,0.00561,0.00013,0,0
"NOR",1974,19,0.097,0.08157,0.01483,0.00057,3e-05,0
"NOR",1974,20,0.1152,0.08534,0.02787,0.00199,0,0
"NOR",1974,21,0.13307,0.08518,0.04367,0.00389,0.00034,0
"NOR",1974,22,0.15409,0.08783,0.05724,0.0086,0.00035,7e-05
"NOR",1974,23,0.1589,0.07817,0.06621,0.01295,0.0014,0.00018
"NOR",1974,24,0.16273,0.07062,0.07083,0.01815,0.00271,0.00041
"NOR",1974,25,0.15976,0.06098,0.07245,0.02184,0.00387,0.00061
"NOR",1974,26,0.15059,0.04838,0.06991,0.02579,0.00541,0.00108
"NOR",1974,27,0.1372,0.0384,0.06231,0.02892,0.00602,0.00154
"NOR",1974,28,0.12309,0.02941,0.05448,0.02904,0.00804,0.00212
"NOR",1974,29,0.10884,0.02153,0.04614,0.03009,0.00856,0.00252
"NOR",1974,30,0.09284,0.01597,0.03622,0.02775,0.00982,0.00307
"NOR",1974,31,0.07822,0.01164,0.02673,0.02503,0.01053,0.00429
"NOR",1974,32,0.06726,0.0092,0.02034,0.02225,0.01043,0.00504
"NOR",1974,33,0.05781,0.00697,0.01515,0.02031,0.00978,0.00559
"NOR",1974,34,0.04858,0.00493,0.01161,0.01735,0.00936,0.00532
"NOR",1974,35,0.03844,0.00355,0.00941,0.01167,0.00702,0.00678
"NOR",1974,36,0.03268,0.00291,0.00707,0.01013,0.00683,0.00574
"NOR",1974,37,0.02634,0.00223,0.00477,0.00684,0.00664,0.00587
"NOR",1974,38,0.02197,0.00192,0.00416,0.00592,0.00512,0.00486
"NOR",1974,39,0.01695,0.00149,0.00202,0.00453,0.00421,0.0047
"NOR",1974,40,0.01175,0.00124,0.00183,0.00253,0.00232,0.00383
"NOR",1974,41,0.00924,0.00046,0.00119,0.00237,0.00181,0.00341
"NOR",1974,42,0.00629,0.00035,0.00094,0.00114,0.00119,0.00268
"NOR",1974,43,0.00386,0.00042,0.00052,0.00056,0.00061,0.00174
"NOR",1974,44,0.00244,0.00024,0.00038,0.00033,0.00062,0.00086
"NOR",1974,45,0.00085,9e-05,9e-05,9e-05,0.00014,0.00043
"NOR",1974,46,0.00079,0,0,9e-05,0.00014,0.00056
"NOR",1974,47,0.00036,4e-05,4e-05,0,9e-05,0.00018
"NOR",1974,48,0.00013,4e-05,0,4e-05,0,4e-05
"NOR",1974,49,0,0,0,0,0,0
"NOR",1974,50,3e-05,1e-05,0,1e-05,0,1e-05
"NOR",1974,51,4e-05,1e-05,0,1e-05,0,2e-05
"NOR",1974,52,3e-05,1e-05,0,1e-05,0,1e-05
"NOR",1974,53,1e-05,1e-05,0,0,0,0
"NOR",1974,54,0,0,0,0,0,0
"NOR",1974,55,0,0,0,0,0,0
"NOR",1975,12,0,0,0,0,0,0
"NOR",1975,13,3e-05,3e-05,0,0,0,0
"NOR",1975,14,0.00027,0.00027,0,0,0,0
"NOR",1975,15,0.00141,0.00138,3e-05,0,0,0
"NOR",1975,16,0.00953,0.00943,1e-04,0,0,0
"NOR",1975,17,0.03296,0.03227,7e-04,0,0,0
"NOR",1975,18,0.06291,0.05842,0.00435,0.00013,0,0
"NOR",1975,19,0.09213,0.07835,0.01345,3e-04,3e-05,0
"NOR",1975,20,0.10611,0.08036,0.02405,0.00167,3e-05,0
"NOR",1975,21,0.12744,0.08293,0.0407,0.00351,3e-04,0
"NOR",1975,22,0.13998,0.08031,0.05243,0.00656,0.00057,1e-04
"NOR",1975,23,0.14868,0.07239,0.06444,0.0108,0.00091,0.00014
"NOR",1975,24,0.15245,0.06694,0.06772,0.01552,0.00216,1e-04
"NOR",1975,25,0.15466,0.06124,0.06926,0.02103,0.00261,0.00051
"NOR",1975,26,0.14334,0.048,0.06887,0.02155,0.00421,0.00071
"NOR",1975,27,0.12856,0.0373,0.05974,0.02519,0.00508,0.00125
"NOR",1975,28,0.11714,0.02817,0.05446,0.02645,0.00652,0.00154
"NOR",1975,29,0.10397,0.02127,0.04628,0.02659,0.00717,0.00266
"NOR",1975,30,0.08633,0.01538,0.03452,0.02498,0.00779,0.00367
"NOR",1975,31,0.07004,0.01043,0.02598,0.02256,0.00786,0.00321
"NOR",1975,32,0.06229,0.00881,0.02028,0.02141,0.00787,0.00392
"NOR",1975,33,0.05196,0.00701,0.01502,0.01751,0.00766,0.00476
"NOR",1975,34,0.04147,0.00553,0.01101,0.01318,0.0078,0.00395
"NOR",1975,35,0.03508,0.00395,0.00799,0.01034,0.00781,0.00499
"NOR",1975,36,0.02874,0.0035,0.00618,0.00916,0.00638,0.00351
"NOR",1975,37,0.02215,0.00237,0.00524,0.00524,0.00495,0.00436
"NOR",1975,38,0.01994,0.00207,0.003,0.00497,0.00466,0.00524
"NOR",1975,39,0.01457,0.00181,0.00208,0.00331,0.00352,0.00385
"NOR",1975,40,0.0104,8e-04,0.00218,0.00144,0.00213,0.00384
"NOR",1975,41,0.00723,0.00075,0.00119,0.00205,0.00097,0.00227
"NOR",1975,42,0.00563,0.00062,0.00077,0.00155,0.00083,0.00186
"NOR",1975,43,0.00273,2e-04,0.00054,0.00045,0.00045,0.00109
"NOR",1975,44,0.00122,5e-05,0.00024,0.00038,9e-05,0.00047
"NOR",1975,45,0.00086,5e-05,0.00014,0.00014,0.00019,0.00034
"NOR",1975,46,0.00057,5e-05,0.00014,0,5e-05,0.00033
"NOR",1975,47,0.00014,5e-05,5e-05,0,0,5e-05
"NOR",1975,48,5e-05,0,0,0,0,5e-05
"NOR",1975,49,0,0,0,0,0,0
"NOR",1975,50,0,0,0,0,0,0
"NOR",1975,51,0,0,0,0,0,0
"NOR",1975,52,0,0,0,0,0,0
"NOR",1975,53,0,0,0,0,0,0
"NOR",1975,54,0,0,0,0,0,0
"NOR",1975,55,0,0,0,0,0,0
"NOR",1976,12,0,0,0,0,0,0
"NOR",1976,13,0,0,0,0,0,0
"NOR",1976,14,7e-05,7e-05,0,0,0,0
"NOR",1976,15,0.00152,0.00152,0,0,0,0
"NOR",1976,16,0.0089,0.00887,3e-05,0,0,0
"NOR",1976,17,0.03132,0.03083,5e-04,0,0,0
"NOR",1976,18,0.05553,0.05282,0.00261,1e-04,0,0
"NOR",1976,19,0.07933,0.06977,0.00933,0.00023,0,0
"NOR",1976,20,0.1039,0.07987,0.02254,0.00149,0,0
"NOR",1976,21,0.11638,0.07749,0.03618,0.0025,0.00017,3e-05
"NOR",1976,22,0.12946,0.0744,0.04902,0.0056,0.00041,3e-05
"NOR",1976,23,0.13924,0.07177,0.05696,0.00913,0.00127,1e-04
"NOR",1976,24,0.14161,0.06653,0.06084,0.01294,0.00115,0.00014
"NOR",1976,25,0.14067,0.05554,0.06443,0.01763,0.00261,0.00045
"NOR",1976,26,0.13687,0.04409,0.06894,0.02017,0.00291,0.00075
"NOR",1976,27,0.12351,0.03764,0.05701,0.02343,0.00427,0.00115
"NOR",1976,28,0.11023,0.02754,0.05087,0.02487,0.00553,0.00141
"NOR",1976,29,0.09566,0.01937,0.04536,0.02355,0.00594,0.00145
"NOR",1976,30,0.08562,0.01617,0.03572,0.02467,0.0064,0.00266
"NOR",1976,31,0.06938,0.01121,0.02532,0.02194,0.00763,0.00328
"NOR",1976,32,0.06126,0.00991,0.02015,0.02041,0.0073,0.00351
"NOR",1976,33,0.04878,0.00676,0.0154,0.01552,0.00773,0.00337
"NOR",1976,34,0.04033,0.0052,0.01094,0.01361,0.0071,0.00349
"NOR",1976,35,0.03524,0.00471,0.00951,0.00932,0.00635,0.00534
"NOR",1976,36,0.02722,0.00333,0.00521,0.0083,0.00568,0.0047
"NOR",1976,37,0.02307,0.0034,0.00427,0.007,0.00408,0.00432
"NOR",1976,38,0.01789,0.00237,0.00336,0.0045,0.00395,0.00371
"NOR",1976,39,0.01408,0.0014,0.00248,0.00409,0.00285,0.00327
"NOR",1976,40,0.00901,0.00112,0.00144,0.00149,0.00203,0.00294
"NOR",1976,41,0.00693,0.00053,0.00138,0.00144,0.00149,0.00208
"NOR",1976,42,0.00373,0.00049,0.00049,0.00059,0.00097,0.00119
"NOR",1976,43,0.00352,0.00016,0.00031,0.00046,0.00093,0.00166
"NOR",1976,44,0.00183,1e-04,2e-04,3e-04,3e-04,0.00094
"NOR",1976,45,0.00085,5e-05,5e-05,5e-05,0.00033,0.00038
"NOR",1976,46,0.00029,0,5e-05,0,0,0.00024
"NOR",1976,47,5e-05,0,0,0,0,5e-05
"NOR",1976,48,9e-05,0,0,0,5e-05,5e-05
"NOR",1976,49,0,0,0,0,0,0
"NOR",1976,50,1e-05,0,0,0,0,1e-05
"NOR",1976,51,1e-05,0,0,0,0,1e-05
"NOR",1976,52,1e-05,0,0,0,0,1e-05
"NOR",1976,53,1e-05,0,0,0,0,1e-05
"NOR",1976,54,0,0,0,0,0,0
"NOR",1976,55,0,0,0,0,0,0
"NOR",1977,12,0,0,0,0,0,0
"NOR",1977,13,3e-05,3e-05,0,0,0,0
"NOR",1977,14,0.00013,0.00013,0,0,0,0
"NOR",1977,15,0.00118,0.00118,0,0,0,0
"NOR",1977,16,0.0081,0.00797,0.00013,0,0,0
"NOR",1977,17,0.02711,0.0265,6e-04,0,0,0
"NOR",1977,18,0.05061,0.04809,0.00249,3e-05,0,0
"NOR",1977,19,0.07249,0.06448,0.00788,0.00013,0,0
"NOR",1977,20,0.0928,0.07339,0.01848,0.00089,3e-05,0
"NOR",1977,21,0.10623,0.06896,0.03439,0.00271,0.00017,0
"NOR",1977,22,0.11793,0.06738,0.04621,0.00401,0.00033,0
"NOR",1977,23,0.12757,0.06445,0.05457,0.00792,0.00054,1e-04
"NOR",1977,24,0.13504,0.06407,0.05931,0.01042,0.0011,0.00013
"NOR",1977,25,0.13455,0.05608,0.06273,0.01353,0.00214,7e-05
"NOR",1977,26,0.13,0.04697,0.06256,0.01778,0.00227,0.00042
"NOR",1977,27,0.12188,0.03557,0.05992,0.02177,0.00373,0.00089
"NOR",1977,28,0.1073,0.02729,0.05115,0.02326,0.00447,0.00112
"NOR",1977,29,0.09707,0.02064,0.04373,0.02549,0.00547,0.00174
"NOR",1977,30,0.0838,0.0158,0.03602,0.02406,0.00638,0.00154
"NOR",1977,31,0.06593,0.01091,0.02591,0.02104,0.00573,0.00234
"NOR",1977,32,0.05734,0.00835,0.02039,0.01974,0.00624,0.00262
"NOR",1977,33,0.04756,0.00614,0.01567,0.01571,0.00708,0.00296
"NOR",1977,34,0.04161,0.00559,0.01213,0.01359,0.0071,0.00321
"NOR",1977,35,0.03218,0.00361,0.00894,0.00962,0.00588,0.00413
"NOR",1977,36,0.02453,0.0024,0.00585,0.00758,0.00466,0.00405
"NOR",1977,37,0.02017,0.0022,0.00422,0.00572,0.00399,0.00405
"NOR",1977,38,0.01516,0.00258,0.00297,0.00316,0.00322,0.00323
"NOR",1977,39,0.0125,0.00148,0.00276,0.00281,0.00247,0.00297
"NOR",1977,40,0.00891,0.00083,0.00191,0.00253,0.00161,0.00203
"NOR",1977,41,0.00624,8e-04,0.00107,0.00165,0.00069,0.00203
"NOR",1977,42,0.00352,0.00037,0.00074,0.00064,0.00069,0.00107
"NOR",1977,43,0.00249,0.00027,0.00022,0.00038,0.00065,0.00098
"NOR",1977,44,0.00098,1e-04,0.00021,1e-04,0.00016,0.00042
"NOR",1977,45,0.00064,5e-05,1e-04,2e-04,5e-05,0.00025
"NOR",1977,46,0.00014,0,0,0,0,0.00014
"NOR",1977,47,1e-04,0,5e-05,0,0,5e-05
"NOR",1977,48,9e-05,0,0,5e-05,0,5e-05
"NOR",1977,49,0,0,0,0,0,0
"NOR",1977,50,0,0,0,0,0,0
"NOR",1977,51,0,0,0,0,0,0
"NOR",1977,52,0,0,0,0,0,0
"NOR",1977,53,0,0,0,0,0,0
"NOR",1977,54,0,0,0,0,0,0
"NOR",1977,55,0,0,0,0,0,0
"NOR",1978,12,0,0,0,0,0,0
"NOR",1978,13,0,0,0,0,0,0
"NOR",1978,14,1e-04,1e-04,0,0,0,0
"NOR",1978,15,0.00122,0.00122,0,0,0,0
"NOR",1978,16,0.00725,0.00718,7e-05,0,0,0
"NOR",1978,17,0.02439,0.02391,0.00044,3e-05,0,0
"NOR",1978,18,0.0437,0.04112,0.00258,0,0,0
"NOR",1978,19,0.06766,0.06016,0.00731,2e-04,0,0
"NOR",1978,20,0.08723,0.06757,0.01894,0.00066,7e-05,0
"NOR",1978,21,0.10421,0.06901,0.03289,0.00221,1e-04,0
"NOR",1978,22,0.11764,0.06804,0.04512,0.00425,0.00023,0
"NOR",1978,23,0.12719,0.0655,0.05333,0.00759,7e-04,7e-05
"NOR",1978,24,0.13373,0.06363,0.05794,0.01078,0.00108,3e-04
"NOR",1978,25,0.13828,0.05837,0.06364,0.01453,0.00144,3e-04
"NOR",1978,26,0.13383,0.04826,0.06386,0.0187,0.00255,0.00046
"NOR",1978,27,0.12371,0.03834,0.06179,0.01964,0.00355,0.00038
"NOR",1978,28,0.11334,0.02906,0.05523,0.02369,0.00461,0.00075
"NOR",1978,29,0.1006,0.02105,0.04644,0.02688,0.0049,0.00132
"NOR",1978,30,0.08621,0.01644,0.03793,0.0236,0.00628,0.00197
"NOR",1978,31,0.07557,0.01259,0.03097,0.02366,0.00643,0.00192
"NOR",1978,32,0.06016,0.00982,0.02293,0.01861,0.0063,0.0025
"NOR",1978,33,0.05068,0.00709,0.01648,0.01802,0.00693,0.00217
"NOR",1978,34,0.04009,0.00507,0.01182,0.01462,0.00589,0.00269
"NOR",1978,35,0.03394,0.00459,0.00911,0.01056,0.00639,0.00329
"NOR",1978,36,0.02726,0.00334,0.00636,0.00884,0.0056,0.00313
"NOR",1978,37,0.02088,0.00249,0.00489,0.00667,0.0037,0.00313
"NOR",1978,38,0.01647,0.00192,0.00347,0.00464,0.00272,0.00372
"NOR",1978,39,0.0106,0.00101,0.00187,0.00273,0.0025,0.0025
"NOR",1978,40,0.0078,0.00099,0.00163,0.00183,0.00138,0.00198
"NOR",1978,41,0.00673,0.00098,0.00078,0.0014,0.0015,0.00208
"NOR",1978,42,0.00432,0.00059,0.00043,0.00085,0.00069,0.00177
"NOR",1978,43,0.00203,0.00021,0.00027,0.00059,0.00027,7e-04
"NOR",1978,44,0.0013,5e-05,0.00016,0.00038,0.00022,0.00049
"NOR",1978,45,0.00072,5e-05,0,5e-05,0.00026,0.00036
"NOR",1978,46,0.00045,5e-05,0,0,5e-05,0.00035
"NOR",1978,47,0,0,0,0,0,0
"NOR",1978,48,5e-05,0,0,0,0,5e-05
"NOR",1978,49,0,0,0,0,0,0
"NOR",1978,50,0,0,0,0,0,0
"NOR",1978,51,0,0,0,0,0,0
"NOR",1978,52,0,0,0,0,0,0
"NOR",1978,53,0,0,0,0,0,0
"NOR",1978,54,0,0,0,0,0,0
"NOR",1978,55,0,0,0,0,0,0
"NOR",1979,12,0,0,0,0,0,0
"NOR",1979,13,3e-05,3e-05,0,0,0,0
"NOR",1979,14,6e-05,6e-05,0,0,0,0
"NOR",1979,15,0.0013,0.0013,0,0,0,0
"NOR",1979,16,0.00675,0.00671,3e-05,0,0,0
"NOR",1979,17,0.02221,0.02164,0.00054,3e-05,0,0
"NOR",1979,18,0.04246,0.0402,0.00222,3e-05,0,0
"NOR",1979,19,0.06474,0.05681,0.0076,0.00034,0,0
"NOR",1979,20,0.08191,0.0639,0.01735,0.00063,3e-05,0
"NOR",1979,21,0.10164,0.06839,0.03149,0.00169,7e-05,0
"NOR",1979,22,0.11866,0.07047,0.04436,0.00369,0.00013,0
"NOR",1979,23,0.12902,0.06665,0.05391,0.0077,0.00069,7e-05
"NOR",1979,24,0.13621,0.06403,0.05983,0.01141,0.00087,7e-05
"NOR",1979,25,0.13735,0.05784,0.06396,0.01397,0.00141,0.00017
"NOR",1979,26,0.13243,0.04822,0.06435,0.01716,0.00234,0.00037
"NOR",1979,27,0.12325,0.03641,0.05914,0.02372,0.00343,0.00056
"NOR",1979,28,0.11296,0.02941,0.05367,0.02403,0.00445,0.0014
"NOR",1979,29,0.09929,0.02172,0.04526,0.02509,0.00618,0.00103
"NOR",1979,30,0.08605,0.01518,0.03749,0.02644,0.00545,0.0015
"NOR",1979,31,0.07225,0.01174,0.0284,0.02369,0.00635,0.00207
"NOR",1979,32,0.06324,0.00923,0.02233,0.02244,0.00697,0.00227
"NOR",1979,33,0.04942,0.00755,0.01606,0.01758,0.00604,0.00218
"NOR",1979,34,0.0412,0.00517,0.01198,0.01432,0.00683,0.0029
"NOR",1979,35,0.03261,0.00422,0.00822,0.01043,0.00666,0.00307
"NOR",1979,36,0.02516,0.00319,0.00554,0.00841,0.00515,0.00288
"NOR",1979,37,0.02171,0.00279,0.00527,0.00613,0.00393,0.00359
"NOR",1979,38,0.01585,0.00177,0.00302,0.00403,0.00351,0.00352
"NOR",1979,39,0.01268,0.00178,0.00295,0.00267,0.0023,0.00297
"NOR",1979,40,0.00778,0.00072,0.00187,0.00182,0.00154,0.00183
"NOR",1979,41,0.00563,0.00074,0.00084,0.00094,0.00138,0.00174
"NOR",1979,42,0.00332,0.00031,0.00041,0.00078,0.00067,0.00115
"NOR",1979,43,0.0016,0.00021,0.00021,0.00027,0.00043,0.00048
"NOR",1979,44,0.00096,0,0.00011,0.00011,0.00016,0.00059
"NOR",1979,45,0.00076,5e-05,0,0.00016,0,0.00054
"NOR",1979,46,0.00026,0,0,0,5e-05,0.00021
"NOR",1979,47,5e-05,0,5e-05,0,0,0
"NOR",1979,48,0,0,0,0,0,0
"NOR",1979,49,0,0,0,0,0,0
"NOR",1979,50,0,0,0,0,0,0
"NOR",1979,51,0,0,0,0,0,0
"NOR",1979,52,0,0,0,0,0,0
"NOR",1979,53,0,0,0,0,0,0
"NOR",1979,54,0,0,0,0,0,0
"NOR",1979,55,0,0,0,0,0,0
"NOR",1980,12,0,0,0,0,0,0
"NOR",1980,13,3e-05,3e-05,0,0,0,0
"NOR",1980,14,6e-05,6e-05,0,0,0,0
"NOR",1980,15,0.00098,0.00098,0,0,0,0
"NOR",1980,16,0.00645,0.00645,0,0,0,0
"NOR",1980,17,0.02138,0.02095,0.00043,0,0,0
"NOR",1980,18,0.03741,0.03527,0.00211,3e-05,0,0
"NOR",1980,19,0.06153,0.0542,0.00709,0.00024,0,0
"NOR",1980,20,0.07765,0.0619,0.01518,0.00054,3e-05,0
"NOR",1980,21,0.09746,0.066,0.0295,0.00182,0.00013,0
"NOR",1980,22,0.1148,0.06886,0.04173,0.00384,0.00033,3e-05
"NOR",1980,23,0.12176,0.06493,0.04971,0.00672,4e-04,0
"NOR",1980,24,0.12941,0.06317,0.05636,0.00885,0.00089,0.00013
"NOR",1980,25,0.13794,0.06058,0.06203,0.01354,0.00164,0.00017
"NOR",1980,26,0.13195,0.05124,0.06149,0.01676,0.00219,0.00027
"NOR",1980,27,0.12544,0.04029,0.05921,0.02246,0.00311,0.00037
"NOR",1980,28,0.11386,0.02967,0.05588,0.02249,0.0049,0.00092
"NOR",1980,29,0.10223,0.02403,0.04707,0.02559,0.0047,0.00084
"NOR",1980,30,0.08786,0.01696,0.03853,0.02428,0.00609,0.002
"NOR",1980,31,0.07341,0.01211,0.03031,0.02348,0.00597,0.00153
"NOR",1980,32,0.06259,0.00935,0.02298,0.02163,0.00642,0.00221
"NOR",1980,33,0.05055,0.00713,0.01731,0.01773,0.00632,0.00206
"NOR",1980,34,0.04194,0.00541,0.01372,0.01441,0.00563,0.00277
"NOR",1980,35,0.03149,0.00409,0.00794,0.01132,0.00519,0.00294
"NOR",1980,36,0.02736,0.00297,0.00668,0.00973,0.0052,0.00278
"NOR",1980,37,0.02036,0.00219,0.00467,0.00658,0.0039,0.00301
"NOR",1980,38,0.01482,0.00189,0.00347,0.00388,0.00285,0.00273
"NOR",1980,39,0.01105,0.00115,0.00215,0.00244,0.00293,0.00237
"NOR",1980,40,0.00789,0.00108,0.00183,0.00221,0.00151,0.00128
"NOR",1980,41,0.00476,0.00062,0.00081,0.00086,0.00101,0.00145
"NOR",1980,42,0.00396,0.00039,0.00049,0.00089,0.00089,0.00129
"NOR",1980,43,0.00208,0.00016,0.00047,0.00031,0.00042,0.00073
"NOR",1980,44,0.0015,0.00011,0.00021,0.00021,0.00043,0.00054
"NOR",1980,45,0.00053,5e-05,0,0.00011,0.00011,0.00027
"NOR",1980,46,0.00022,5e-05,0,0,0,0.00016
"NOR",1980,47,5e-05,0,0,0,0,5e-05
"NOR",1980,48,5e-05,0,0,0,5e-05,0
"NOR",1980,49,5e-05,0,0,0,0,5e-05
"NOR",1980,50,0,0,0,0,0,0
"NOR",1980,51,0,0,0,0,0,0
"NOR",1980,52,0,0,0,0,0,0
"NOR",1980,53,0,0,0,0,0,0
"NOR",1980,54,0,0,0,0,0,0
"NOR",1980,55,0,0,0,0,0,0
"NOR",1981,12,0,0,0,0,0,0
"NOR",1981,13,3e-05,3e-05,0,0,0,0
"NOR",1981,14,9e-05,9e-05,0,0,0,0
"NOR",1981,15,0.00078,0.00078,0,0,0,0
"NOR",1981,16,0.00552,0.00543,9e-05,0,0,0
"NOR",1981,17,0.01736,0.01691,0.00045,0,0,0
"NOR",1981,18,0.03628,0.03415,0.00206,7e-05,0,0
"NOR",1981,19,0.06091,0.05423,0.00645,0.00017,7e-05,0
"NOR",1981,20,0.07709,0.06121,0.0153,0.00057,0,0
"NOR",1981,21,0.09477,0.0655,0.02699,0.00214,0.00013,0
"NOR",1981,22,0.11145,0.06837,0.03897,0.00395,0.00013,3e-05
"NOR",1981,23,0.12066,0.06605,0.04856,0.00568,0.00033,3e-05
"NOR",1981,24,0.13066,0.06468,0.05547,0.00945,0.00099,7e-05
"NOR",1981,25,0.13443,0.06034,0.05952,0.01279,0.00168,1e-04
"NOR",1981,26,0.1317,0.05038,0.06035,0.01833,0.00237,0.00027
"NOR",1981,27,0.12229,0.03959,0.05751,0.02152,0.00304,0.00065
"NOR",1981,28,0.11308,0.03149,0.0535,0.02339,0.00402,0.00068
"NOR",1981,29,0.10116,0.02393,0.04583,0.02485,0.00567,0.00088
"NOR",1981,30,0.08776,0.01798,0.03668,0.02583,0.00611,0.00116
"NOR",1981,31,0.07482,0.01337,0.02934,0.02469,0.006,0.00142
"NOR",1981,32,0.0632,0.00927,0.02398,0.02087,0.00703,0.00206
"NOR",1981,33,0.0513,0.00663,0.01663,0.01858,0.00678,0.00268
"NOR",1981,34,0.04127,0.00622,0.01122,0.0154,0.00607,0.00235
"NOR",1981,35,0.03243,0.00496,0.00897,0.01099,0.00506,0.00246
"NOR",1981,36,0.02701,0.00336,0.00672,0.0092,0.00457,0.00317
"NOR",1981,37,0.01944,0.0026,0.00411,0.00602,0.00395,0.00276
"NOR",1981,38,0.01423,0.00144,0.00301,0.00451,0.0027,0.00256
"NOR",1981,39,0.01134,0.00126,0.00256,0.00288,0.00226,0.00238
"NOR",1981,40,0.0076,0.001,0.00158,0.00158,0.00173,0.0017
"NOR",1981,41,0.00494,0.00051,8e-04,0.0014,8e-04,0.00143
"NOR",1981,42,0.00361,0.00038,0.00077,0.00077,0.00087,0.00083
"NOR",1981,43,0.00188,0.00015,1e-04,0.00039,0.00044,8e-04
"NOR",1981,44,0.00099,0.00026,5e-05,0.00016,0.00021,0.00031
"NOR",1981,45,8e-04,5e-05,0.00021,0.00011,0.00016,0.00027
"NOR",1981,46,0.00027,0,0,5e-05,0.00011,0.00011
"NOR",1981,47,0,0,0,0,0,0
"NOR",1981,48,5e-05,0,0,0,0,5e-05
"NOR",1981,49,0,0,0,0,0,0
"NOR",1981,50,1e-05,0,0,0,0,1e-05
"NOR",1981,51,2e-05,0,0,0,0,2e-05
"NOR",1981,52,1e-05,0,0,0,0,1e-05
"NOR",1981,53,1e-05,0,0,0,0,1e-05
"NOR",1981,54,0,0,0,0,0,0
"NOR",1981,55,0,0,0,0,0,0
"NOR",1982,12,0,0,0,0,0,0
"NOR",1982,13,3e-05,3e-05,0,0,0,0
"NOR",1982,14,0.00012,0.00012,0,0,0,0
"NOR",1982,15,0.00118,0.00118,0,0,0,0
"NOR",1982,16,0.00498,0.00492,6e-05,0,0,0
"NOR",1982,17,0.01746,0.01715,0.00031,0,0,0
"NOR",1982,18,0.03298,0.03137,0.00158,3e-05,0,0
"NOR",1982,19,0.05455,0.0487,0.00572,0.00013,0,0
"NOR",1982,20,0.07484,0.06051,0.01383,0.00043,7e-05,0
"NOR",1982,21,0.08973,0.06381,0.02424,0.00154,1e-04,3e-05
"NOR",1982,22,0.10749,0.067,0.03668,0.0037,1e-04,0
"NOR",1982,23,0.11973,0.06452,0.04806,0.00672,0.00037,7e-05
"NOR",1982,24,0.13102,0.06593,0.05436,0.00964,0.00102,7e-05
"NOR",1982,25,0.13247,0.0604,0.05663,0.0135,0.00162,0.00033
"NOR",1982,26,0.13237,0.05392,0.05908,0.0171,0.00201,0.00027
"NOR",1982,27,0.1271,0.04409,0.05876,0.02086,0.00293,0.00047
"NOR",1982,28,0.11559,0.03225,0.05488,0.02391,0.00387,0.00068
"NOR",1982,29,0.1079,0.02797,0.04841,0.02597,0.00441,0.00114
"NOR",1982,30,0.09227,0.01708,0.03907,0.02859,0.0058,0.00173
"NOR",1982,31,0.07865,0.01279,0.03171,0.02611,0.0065,0.00154
"NOR",1982,32,0.06508,0.01003,0.02254,0.02326,0.00725,0.002
"NOR",1982,33,0.05294,0.00717,0.0174,0.01985,0.0064,0.00212
"NOR",1982,34,0.04259,0.00539,0.01206,0.01621,0.00628,0.00264
"NOR",1982,35,0.03516,0.00412,0.01018,0.01251,0.00559,0.00276
